exposure,age,low,central,high
72.8,25+,2.1601651923488725,2.400279578294007,2.6670840148621298
72.9,25+,2.161581876053386,2.4020692393480503,2.669312087847843
73,25+,2.1629979971583353,2.4038583501123374,2.671539675485797
73.10000000000001,25+,2.16441355352936,2.4056469076082205,2.673766773751859
73.2,25+,2.1658285430375055,2.407434908863322,2.675993378628858
73.3,25+,2.1672429635592447,2.4092223509115636,2.6782194861066255
73.4,25+,2.1686568129765043,2.411009230793205,2.680445092182052
73.5,25+,2.1700700891766815,2.41279554555487,2.682670192859124
73.60000000000001,25+,2.171482790052675,2.4145812922495904,2.6848947841489808
73.7,25+,2.172894913502898,2.416366467936827,2.687118862069953
73.8,25+,2.1743064574313085,2.41815106968251,2.6893424226476137
73.9,25+,2.175717419747427,2.4199350945590687,2.6915654619148226
74,25+,2.1771277983663584,2.4217185396454637,2.693787975911768
74.10000000000001,25+,2.178537591208814,2.423501402027217,2.6960099606860184
74.2,25+,2.179946796201132,2.425283678796446,2.6982314122925604
74.3,25+,2.1813554112753,2.4270653670518927,2.7004523267938496
74.4,25+,2.182763434368976,2.4288464638989566,2.7026727002598503
74.5,25+,2.184170863425505,2.4306269664497204,2.704892528768078
74.60000000000001,25+,2.185577696393943,2.432406871822986,2.707111808403647
74.7,25+,2.186983931229076,2.4341861771443005,2.7093305352593107
74.8,25+,2.1883895658914416,2.4359648795459887,2.711548705435504
74.9,25+,2.189794598347346,2.437742976167181,2.713766315040389
75,25+,2.1911990265688814,2.43952046415384,2.7159833601898904
75.10000000000001,25+,2.1926028485339533,2.441297340658795,2.7181998370077443
75.2,25+,2.19400606222629,2.443073602841766,2.7204157416255335
75.3,25+,2.195408665635466,2.444849247869393,2.7226310701827345
75.4,25+,2.196810656756925,2.446624272915267,2.724845818826753
75.5,25+,2.198212033591986,2.448398675159951,2.727059983712965
75.60000000000001,25+,2.199612794147874,2.4501724517910146,2.729273561004758
75.7,25+,2.2010129364377304,2.4519456000030586,2.7314865468735725
75.8,25+,2.2024124584806333,2.453718116997739,2.733698937498937
75.9,25+,2.203811358301615,2.455489999983799,2.735910729068511
76,25+,2.2052096339316773,2.45726124617709,2.7381219177781184
76.10000000000001,25+,2.2066072834078123,2.4590318528006043,2.7403324998317933
76.2,25+,2.208004304773014,2.4608018170844925,2.7425424714418116
76.3,25+,2.2094006960762993,2.462571136266096,2.74475182882873
76.4,25+,2.210796455372723,2.4643398075899694,2.746960568221425
76.5,25+,2.2121915807233923,2.466107828307906,2.74916868585713
76.60000000000001,25+,2.213586070195487,2.467875195678963,2.75137617798147
76.7,25+,2.21497992186227,2.4696419069694864,2.7535830408484996
76.80000000000001,25+,2.2163731338031063,2.471407959453132,2.755789270720736
76.9,25+,2.217765704103477,2.4731733504108946,2.7579948638692007
77,25+,2.219157630854995,2.474938077131128,2.760199816573448
77.10000000000001,25+,2.220548912155421,2.4767021369095703,2.762404125121607
77.2,25+,2.221939546108675,2.478465527049365,2.7646077858104077
77.30000000000001,25+,2.2233295308248544,2.480228244861087,2.7668107949452234
77.4,25+,2.2247188644202462,2.481990287662762,2.769013148840102
77.5,25+,2.2261075450173413,2.483751652779893,2.771214843817797
77.60000000000001,25+,2.2274955707448507,2.4855123375454795,2.7734158762098073
77.7,25+,2.2288829397377143,2.487272339300038,2.7756162423564015
77.80000000000001,25+,2.230269650137121,2.489031655391629,2.77781593860666
77.9,25+,2.231655700090515,2.490790283175872,2.7800149613184995
78,25+,2.233041087751616,2.4925482200159736,2.782213306858713
78.10000000000001,25+,2.234425811280425,2.494305463282742,2.784410971602993
78.2,25+,2.2358098688432446,2.496062010354612,2.786607951935972
78.30000000000001,25+,2.237193258612685,2.4978178586176636,2.7888042442512457
78.4,25+,2.2385759787676793,2.499573005465642,2.7909998449514095
78.5,25+,2.239958027493495,2.5013274482999788,2.793194750448087
78.60000000000001,25+,2.241339402981749,2.5030811845298113,2.795388957161961
78.7,25+,2.242720103430413,2.504834211572,2.7975824615228
78.80000000000001,25+,2.244100127043831,2.5065865268511525,2.799775259969497
78.9,25+,2.245479472032728,2.5083381277996355,2.8019673489500856
79,25+,2.2468581366142213,2.510089011857601,2.804158724921783
79.10000000000001,25+,2.248236119011833,2.511839176473,2.806349384351008
79.2,25+,2.249613417455499,2.513588619101601,2.8085393237134157
79.30000000000001,25+,2.25099003018158,2.51533733720701,2.810728539493921
79.4,25+,2.2523659554328725,2.5170853282606864,2.8129170281867326
79.5,25+,2.25374119145862,2.5188325897419626,2.8151047862953744
79.60000000000001,25+,2.255115736514522,2.52057911913806,2.817291810332718
79.7,25+,2.2564895888627405,2.5223249139441033,2.8194780968210034
79.80000000000001,25+,2.2578627467719197,2.5240699716631454,2.8216636422918744
79.9,25+,2.259235208517182,2.525814289806172,2.823848443286394
80,25+,2.260606972380149,2.52755786589213,2.8260324963550825
80.10000000000001,25+,2.2619780366489457,2.5293006974479364,2.8282157980579337
80.2,25+,2.2633483996182067,2.5310427820084938,2.8303983449644443
80.30000000000001,25+,2.2647180595890917,2.532784117116712,2.832580133653639
80.4,25+,2.2660870148692895,2.5345247003235167,2.8347611607140974
80.5,25+,2.267455263773026,2.536264529187868,2.836941422743972
80.60000000000001,25+,2.2688228046210774,2.538003601276776,2.8391209163510203
80.7,25+,2.270189635740772,2.539741914165314,2.8412996381526248
80.80000000000001,25+,2.2715557554660015,2.5414794654366326,2.843477584775816
80.9,25+,2.2729211621372305,2.5432162526819746,2.8456547528572993
81,25+,2.2742858541014996,2.5449522735006904,2.8478311390434734
81.10000000000001,25+,2.275649829712437,2.5466875255002495,2.8500067399904583
81.2,25+,2.277013087330263,2.548422006296256,2.852181552364114
81.30000000000001,25+,2.278375625321799,2.55015571351246,2.854355572840064
81.4,25+,2.2797374420604717,2.5518886447807727,2.85652879810372
81.5,25+,2.281098535926323,2.5536207977412766,2.858701224850295
81.60000000000001,25+,2.282458905306015,2.555352170042244,2.86087284978484
81.7,25+,2.2838185485928366,2.5570827593401417,2.863043669622248
81.80000000000001,25+,2.285177464186709,2.5588125632996475,2.8652136810872864
81.9,25+,2.2865356504941934,2.5605415795936626,2.867382880914614
82,25+,2.2878931059284953,2.5622698059033233,2.8695512658487994
82.10000000000001,25+,2.2892498289094716,2.5639972399180113,2.871718832644347
82.2,25+,2.2906058178636344,2.565723879335363,2.873885578065708
82.30000000000001,25+,2.2919610712241587,2.567449721861288,2.876051498887309
82.4,25+,2.2933155874308855,2.569174765209971,2.8782165918935636
82.5,25+,2.2946693649303276,2.5708990071038884,2.880380853878896
82.60000000000001,25+,2.2960224021756765,2.57262244527382,2.882544281647759
82.7,25+,2.2973746976268026,2.5743450774588506,2.884706872014649
82.80000000000001,25+,2.2987262497502656,2.5760669014063913,2.8868686218041306
82.9,25+,2.3000770570193136,2.5777879148721823,2.889029527850847
83,25+,2.3014271179138905,2.5795081156203037,2.891189586999543
83.10000000000001,25+,2.3027764309206407,2.581227501423187,2.893348796105081
83.2,25+,2.3041249945329083,2.5829460700616216,2.895507152032454
83.30000000000001,25+,2.305472807250748,2.5846638193247657,2.897664651656809
83.4,25+,2.306819867580923,2.586380747010156,2.899821291863462
83.5,25+,2.308166174036911,2.588096850923713,2.901977069547906
83.60000000000001,25+,2.309511725138908,2.589812128879753,2.904131981615842
83.7,25+,2.3108565194138295,2.5915265787009942,2.9062860249831775
83.80000000000001,25+,2.312200555395315,2.5932401982185653,2.908439196576057
83.9,25+,2.31354383162373,2.594952985272012,2.910591493330867
84,25+,2.3148863466461713,2.59666493770931,2.912742912194258
84.10000000000001,25+,2.3162280990164645,2.5983760533868634,2.914893450123152
84.2,25+,2.3175690872951735,2.6000863301695207,2.917043104084764
84.30000000000001,25+,2.318909310049595,2.6017957659305755,2.91919187105661
84.4,25+,2.3202487658537674,2.6035043585517776,2.9213397480265253
84.5,25+,2.321587453288468,2.605212105923336,2.9234867319926767
84.60000000000001,25+,2.3229253709412174,2.60691900594393,2.9256328199635746
84.7,25+,2.324262517406281,2.608625056520709,2.927778008958087
84.80000000000001,25+,2.3255988912846695,2.6103302555693055,2.9299222960054543
84.9,25+,2.3269344911841405,2.612034601013836,2.932065678145297
85,25+,2.328269315719202,2.6137380907869083,2.934208152427634
85.10000000000001,25+,2.329603363511111,2.6154407228296277,2.93634971591289
85.2,25+,2.330936633187874,2.6171424950916005,2.9384903656719095
85.30000000000001,25+,2.332269123384251,2.6188434055309404,2.940630098785969
85.4,25+,2.333600832741753,2.620543452114274,2.942768912346784
85.5,25+,2.3349317599086428,2.622242632816743,2.944906803456527
85.60000000000001,25+,2.33626190353994,2.623940945622012,2.9470437692278337
85.7,25+,2.3375912622974155,2.6256383885222703,2.949179806783814
85.80000000000001,25+,2.338919834849594,2.627334959518236,2.951314913258063
85.9,25+,2.3402476198717546,2.629030656619163,2.9534490857946705
86,25+,2.3415746160459294,2.6307254778428404,2.9555823215482335
86.10000000000001,25+,2.3429008220609044,2.6324194212155994,2.957714617683861
86.2,25+,2.344226236612219,2.634112484772316,2.959845971377188
86.30000000000001,25+,2.345550858402166,2.635804666556414,2.961976379814384
86.4,25+,2.3468746861397856,2.637495964619864,2.964105840192154
86.5,25+,2.348197718540876,2.6391863770231976,2.9662343497177637
86.60000000000001,25+,2.34951995432798,2.640875901835496,2.96836190560903
86.7,25+,2.350841392230392,2.6425645371344024,2.9704885050943415
86.80000000000001,25+,2.352162030984155,2.644252281006121,2.9726141454126607
86.9,25+,2.3534818693320556,2.645939131545416,2.974738823813531
87,25+,2.354800906023629,2.647625086855622,2.976862537557091
87.10000000000001,25+,2.3561191398151533,2.649310145048636,2.978985283914074
87.2,25+,2.3574365694696464,2.6509943042449273,2.981107060165817
87.30000000000001,25+,2.3587531937568693,2.652677562573533,2.983227863604271
87.4,25+,2.36006901145332,2.654359918172061,2.985347691532006
87.5,25+,2.361384021342233,2.6560413691866955,2.9874665412622132
87.60000000000001,25+,2.362698222213575,2.65772191377219,2.989584410118717
87.7,25+,2.364011612864047,2.6594015500918737,2.991701295435976
87.80000000000001,25+,2.365324192097079,2.6610802763176515,2.9938171945590923
87.9,25+,2.3666359587228256,2.662758090630003,2.995932104843816
88,25+,2.3679469115581675,2.6644349912179823,2.998046023656549
88.10000000000001,25+,2.369257049426705,2.666110976279221,3.0001589483743505
88.2,25+,2.370566371158758,2.6677860440199246,3.002270876384943
88.30000000000001,25+,2.3718748755913612,2.6694601926548756,3.0043818050867164
88.4,25+,2.373182561568261,2.6711334204074286,3.0064917318887283
88.5,25+,2.3744894279399142,2.6728057255095172,3.0086006542107175
88.60000000000001,25+,2.3757954735634805,2.6744771062016444,3.0107085694830964
88.7,25+,2.377100697302824,2.676147560732889,3.012815475146965
88.80000000000001,25+,2.378405098028505,2.677817087360898,3.0149213686541065
88.9,25+,2.37970867461778,2.6794856843518935,3.017026247466994
89,25+,2.381011425954598,2.681153349980665,3.0191301090587945
89.10000000000001,25+,2.382313350929587,2.6828200825305655,3.0212329509133684
89.2,25+,2.383614448440067,2.6844858802935216,3.023334770525276
89.30000000000001,25+,2.384914717390033,2.6861507415700197,3.025435565399777
89.4,25+,2.386214156690152,2.6878146646691077,3.0275353330528345
89.5,25+,2.387512765257764,2.689477647908397,3.0296340710111145
89.60000000000001,25+,2.3888105420168713,2.6911396896140527,3.0317317768119887
89.7,25+,2.3901074858981395,2.6928007881207985,3.0338284480035393
89.80000000000001,25+,2.391403595838889,2.69446094177191,3.035924082144556
89.9,25+,2.39269887078309,2.6961201489192117,3.038018676804537
90,25+,2.3939933096813615,2.6977784079230767,3.040112229563694
90.1,25+,2.395286911490961,2.6994357171524217,3.0422047380129507
90.2,25+,2.396579675175783,2.701092074984703,3.04429619975394
90.3,25+,2.397871599706353,2.7027474798059172,3.046386612399012
90.4,25+,2.39916268405982,2.704401930010592,3.0484759735712252
90.5,25+,2.400452927219954,2.706055424001787,3.050564280904354
90.6,25+,2.401742328177141,2.7077079601910894,3.052651532042883
90.7,25+,2.4030308859283713,2.709359536998607,3.0547377246420107
90.8,25+,2.40431859947724,2.711010152852968,3.0568228563676447
90.9,25+,2.40560546783394,2.7126598061913128,3.058906924896404
91,25+,2.406891490015252,2.7143084954592935,3.0609899279156156
91.1,25+,2.408176665044545,2.7159562191110695,3.0630718631233194
91.2,25+,2.4094609919517636,2.717602975609297,3.065152728228255
91.3,25+,2.410744469773427,2.719248763425132,3.067232520949872
91.4,25+,2.4120270975526172,2.720893581038219,3.0693112390183193
91.5,25+,2.4133088743389783,2.722537426936692,3.071388880174451
91.6,25+,2.4145897991887058,2.7241802996171605,3.073465442169817
91.7,25+,2.4158698711645417,2.725822197584717,3.0755409227666637
91.8,25+,2.417149089335767,2.727463119352919,3.0776153197379337
91.9,25+,2.4184274527781953,2.729103063443788,3.079688630867258
92,25+,2.419704960574165,2.7307420283878088,3.081760853948955
92.1,25+,2.420981611812535,2.732380012723916,3.0838319867880344
92.2,25+,2.422257405588673,2.7340170149994925,3.08590202720018
92.3,25+,2.423532341004451,2.7356530337703604,3.0879709730117564
92.4,25+,2.42480641716824,2.7372880676007787,3.090038822059805
92.5,25+,2.4260796331948984,2.7389221150634335,3.092105572192034
92.6,25+,2.4273519882057664,2.7405551747394328,3.09417122126682
92.7,25+,2.428623481328658,2.742187245218298,3.096235767153202
92.8,25+,2.429894111697856,2.7438183250979633,3.098299207730878
92.9,25+,2.4311638784540985,2.74544841298476,3.100361540890196
93,25+,2.432432780744578,2.747077507493414,3.1024227645321547
93.1,25+,2.433700817722927,2.748705607247043,3.1044828765683974
93.2,25+,2.434967988549215,2.7503327108771383,3.106541874921203
93.3,25+,2.436234292389937,2.751958817023569,3.108599757523487
93.4,25+,2.437499728418006,2.753583924334566,3.11065652231879
93.5,25+,2.4387642958127476,2.75520803146672,3.112712167261275
93.6,25+,2.440027993759888,2.7568311370849696,3.114766690315725
93.7,25+,2.441290821451545,2.758453239862595,3.1168200894575273
93.8,25+,2.4425527780862244,2.7600743384812114,3.118872362672678
93.9,25+,2.443813862868806,2.76169443163076,3.120923507957771
94,25+,2.44507407501054,2.763313518009498,3.1229735233199887
94.1,25+,2.4463334137290316,2.764931596323993,3.125022406777102
94.2,25+,2.4475918782482378,2.766548665289111,3.1270701563574588
94.3,25+,2.448849467798458,2.768164723628013,3.129116770099976
94.4,25+,2.4501061816163223,2.7697797700721423,3.131162246054138
94.5,25+,2.4513620189447827,2.7713938033612155,3.133206582279984
94.6,25+,2.4526169790331065,2.7730068222432154,3.1352497768481027
94.7,25+,2.4538710611368657,2.7746188254743824,3.1372918278396256
94.8,25+,2.455124264517926,2.776229811819202,3.1393327333462175
94.9,25+,2.45637658844444,2.7778397800504018,3.141372491470071
95,25+,2.4576280321908355,2.7794487289489327,3.1434111003238927
95.1,25+,2.458878595037809,2.7810566573039703,3.145448558030904
95.2,25+,2.460128276272313,2.7826635639128963,3.1474848627248244
95.3,25+,2.461377075187546,2.784269447581293,3.149520012549869
95.4,25+,2.4626249910829467,2.7858743071229344,3.1515540056607336
95.5,25+,2.463872023264181,2.787478141359774,3.153586840222595
95.6,25+,2.4651181710431316,2.789080949121935,3.1556185144110915
95.7,25+,2.466363433737891,2.790682729247702,3.1576490264123223
95.8,25+,2.4676078106727464,2.792283480583507,3.159678374422832
95.9,25+,2.4688513011781765,2.7938832019839257,3.161706556649606
96,25+,2.470093904590836,2.7954818923116584,3.1637335713100576
96.1,25+,2.471335620253547,2.7970795504375277,3.1657594166320213
96.2,25+,2.4725764475152885,2.7986761752404625,3.1677840908537394
96.3,25+,2.4738163857311872,2.800271765607491,3.1698075922238553
96.4,25+,2.4750554342625044,2.801866320433724,3.1718299190014
96.5,25+,2.4762935924766283,2.803459838622351,3.1738510694557873
96.6,25+,2.4775308597470613,2.8050523190846253,3.1758710418667944
96.7,25+,2.4787672354534114,2.8066437607398536,3.1778898345245623
96.8,25+,2.4800027189813796,2.8082341625153844,3.1799074457295764
96.9,25+,2.4812373097227507,2.8098235233465982,3.1819238737926594
97,25+,2.4824710070753797,2.8114118421768928,3.1839391170349596
97.1,25+,2.483703810443186,2.8129991179576774,3.1859531737879414
97.2,25+,2.484935719236136,2.8145853496483544,3.187966042393371
97.3,25+,2.4861667328702377,2.8161705362163114,3.189977721203305
97.4,25+,2.487396850767526,2.8177546766369113,3.191988208580087
97.5,25+,2.488626072356054,2.819337769893475,3.19399750289632
97.6,25+,2.489854397069879,2.8209198149772745,3.1960056025348726
97.7,25+,2.4910818243490565,2.8225008108875196,3.198012505888855
97.8,25+,2.4923083536396193,2.8240807566313415,3.200018211361608
97.9,25+,2.4935339843935775,2.8256596512237873,3.2020227173666993
98,25+,2.4947587160688993,2.8272374936878033,3.2040260223278993
98.1,25+,2.495982548129503,2.8288142830542253,3.2060281246791797
98.2,25+,2.497205480045242,2.830390018361761,3.208029022864692
98.3,25+,2.4984275112919,2.831964698656987,3.2100287153387623
98.4,25+,2.4996486413511683,2.833538322994322,3.21202720056587
98.5,25+,2.500868869710648,2.8351108904360296,3.214024477020646
98.6,25+,2.502088195863826,2.8366824000521964,3.2160205431878497
98.7,25+,2.50330661931007,2.8382528509207177,3.218015397562359
98.8,25+,2.5045241395546145,2.83982224212729,3.22000903864916
98.9,25+,2.505740756108549,2.841390572765397,3.2220014649633315
99,25+,2.5069564684888057,2.8429578419362915,3.2239926750300283
99.1,25+,2.5081712762181487,2.844524048748989,3.225982667384473
99.2,25+,2.5093851788251618,2.84608919232025,3.227971440571939
99.3,25+,2.510598175844234,2.8476532717745657,3.2299589931477386
99.4,25+,2.511810266815551,2.8492162862441512,3.2319453236772047
99.5,25+,2.5130214512850793,2.850778234868922,3.233930430735682
99.6,25+,2.5142317288045577,2.8523391167964913,3.235914312908515
99.7,25+,2.5154410989314804,2.8538989311821443,3.237896968791018
99.8,25+,2.5166495612290896,2.855457677188838,3.2398783969884826
99.9,25+,2.5178571152663607,2.8570153539871743,3.241858596116149
100,25+,2.519063760617988,2.858571960755395,3.2438375647991906
100.1,25+,2.5202694968643757,2.8601274966793664,3.2458153016727116
100.2,25+,2.521474323591624,2.8616819609525597,3.247791805381718
100.3,25+,2.5226782403915147,2.863235352776044,3.24976707458111
100.4,25+,2.523881246861501,2.864787671358467,3.251741107935666
100.5,25+,2.525083342604694,2.8663389159160446,3.253713904120027
100.6,25+,2.5262845272298504,2.867889085672545,3.255685461818682
100.7,25+,2.52748480035136,2.869438179859273,3.25765577972595
100.8,25+,2.528684161589229,2.8709861977150557,3.2596248565459676
100.9,25+,2.5298826105690733,2.872533138486229,3.261592690992671
101,25+,2.5310801469221023,2.874079001426627,3.2635592817897834
101.1,25+,2.532276770285105,2.875623785797557,3.265524627670796
101.2,25+,2.53347248030044,2.877167490867796,3.2674887273789537
101.3,25+,2.5346672766160196,2.878710115913566,3.269451579667238
101.4,25+,2.535861158885299,2.8802516602185313,3.271413183298352
101.5,25+,2.537054126767262,2.8817921230737684,3.2733735370447055
101.6,25+,2.5382461799264084,2.8833315037777645,3.2753326396883944
101.7,25+,2.539437318032739,2.884869801636394,3.277290490021188
101.8,25+,2.5406275407617467,2.886407015962907,3.2792470868445123
101.9,25+,2.541816847794398,2.8879431460779146,3.2812024289694324
102,25+,2.543005238817124,2.8894781913093706,3.2831565152166333
102.1,25+,2.5441927135218045,2.8910121509925597,3.2851093444164112
102.2,25+,2.5453792716057566,2.892545024470079,3.2870609154086456
102.3,25+,2.5465649127717196,2.8940768110918267,3.2890112270427925
102.4,25+,2.547749636727842,2.895607510214981,3.2909602781778604
102.5,25+,2.548933443187669,2.8971371212039907,3.2929080676823976
102.6,25+,2.5501163318701288,2.8986656434305553,3.294854594434472
102.7,25+,2.551298302499517,2.90019307627361,3.2967998573216533
102.8,25+,2.552479354805487,2.9017194191193116,3.2987438552409998
102.9,25+,2.553659488523033,2.9032446713610214,3.3006865870990394
103,25+,2.554838703392477,2.9047688323992915,3.3026280518117463
103.1,25+,2.556016999159458,2.906291901641847,3.3045682483045344
103.2,25+,2.557194375574914,2.907813878503567,3.3065071755122273
103.3,25+,2.55837083239507,2.909334762406478,3.30844483237905
103.4,25+,2.5595463693814273,2.9108545527797265,3.3103812178586054
103.5,25+,2.5607209863007463,2.9123732490595735,3.312316330913863
103.6,25+,2.5618946829250326,2.9138908506893704,3.314250170517131
103.7,25+,2.563067459031525,2.9154073571195465,3.3161827356500475
103.8,25+,2.564239314402681,2.9169227678075917,3.318114025303553
103.9,25+,2.5654102488261614,2.918437082218043,3.320044038477884
104,25+,2.5665802620948206,2.9199502998224633,3.321972774182544
104.1,25+,2.5677493540066876,2.9214624200994286,3.3239002314362898
104.2,25+,2.5689175243649554,2.922973442534513,3.3258264092671133
104.3,25+,2.570084772977967,2.924483366620268,3.3277513067122233
104.4,25+,2.5712510996591975,2.925992191856207,3.3296749228180205
104.5,25+,2.5724165042272475,2.927499917748793,3.331597256640091
104.6,25+,2.5735809865058203,2.929006543811417,3.333518307243173
104.7,25+,2.5747445463237155,2.930512069564383,3.335438073701152
104.8,25+,2.5759071835148095,2.932016494534893,3.3373565550970317
104.9,25+,2.5770688979180436,2.933519818257027,3.3392737505229153
105,25+,2.5782296893774124,2.935022040271733,3.3411896590799977
105.1,25+,2.5793895577419437,2.9365231601267996,3.343104279878532
105.2,25+,2.5805485028656907,2.93802317737685,3.345017612037819
105.3,25+,2.5817065246077116,2.939522091583317,3.3469296546861846
105.4,25+,2.5828636228320625,2.9410199023144323,3.3488404069609627
105.5,25+,2.584019797407775,2.942516609145203,3.3507498680084726
105.6,25+,2.58517504820885,2.9440122116574017,3.3526580369840016
105.7,25+,2.586329375114237,2.945506709439545,3.3545649130517883
105.8,25+,2.5874827780078253,2.9470001020868786,3.3564704953849978
105.9,25+,2.588635256778424,2.9484923892013577,3.358374783165702
106,25+,2.58978681131975,2.9499835703916304,3.3602777755848656
106.1,25+,2.5909374415304205,2.951473645273027,3.3621794718423237
106.2,25+,2.5920871473139244,2.952962613467531,3.3640798711467568
106.3,25+,2.593235928578621,2.9544504746037727,3.3659789727156793
106.4,25+,2.594383785237719,2.9559372283170062,3.367876775775414
106.5,25+,2.5955307172092623,2.957422874249092,3.3697732795610733
106.6,25+,2.5966767244161195,2.9589074120484833,3.3716684833165385
106.7,25+,2.597821806785966,2.9603908413702085,3.373562386294445
106.8,25+,2.598965964251269,2.9618731618758463,3.375454987756151
106.9,25+,2.600109196749276,2.9633543732335186,3.377346286971732
107,25+,2.601251504221998,2.964834475117866,3.379236283219944
107.1,25+,2.6023928866161974,2.9663134672100364,3.381124975788221
107.2,25+,2.60353334388337,2.9677913491976597,3.3830123639726373
107.3,25+,2.604672875979732,2.9692681207748355,3.3848984470779
107.4,25+,2.6058114828662085,2.970743781642115,3.3867832244173197
107.5,25+,2.6069491645084137,2.9722183315064847,3.388666695312798
107.6,25+,2.6080859208766407,2.9736917700813432,3.3905488590948027
107.7,25+,2.6092217519458436,2.9751640970864903,3.392429715102342
107.8,25+,2.610356657695626,2.976635312248106,3.394309262682955
107.9,25+,2.6114906381102236,2.978105415298734,3.396187501192682
108,25+,2.6126236931784934,2.979574405977261,3.3980644299960483
108.1,25+,2.6137558228938933,2.9810422840289035,3.399940048466042
108.2,25+,2.614887027254473,2.9825090492051864,3.401814355984089
108.3,25+,2.616017306262856,2.983974701263927,3.4036873519400417
108.4,25+,2.6171466599262274,2.9854392399692173,3.40555903573215
108.5,25+,2.6182750882563175,2.986902665091407,3.407429406767042
108.6,25+,2.6194025912693877,2.988364976407081,3.409298464459704
108.7,25+,2.6205291689862142,2.989826173699047,3.4111662082334604
108.8,25+,2.6216548214320787,2.991286256756318,3.4130326375199505
108.9,25+,2.6227795486367462,2.992745225374086,3.414897751759107
109,25+,2.6239033506344556,2.9942030793537144,3.416761550399136
109.1,25+,2.625026227463905,2.995659818502718,3.418624032896499
109.2,25+,2.6261481791682324,2.9971154426347364,3.4204851987158844
109.3,25+,2.627269205795006,2.9985699515695248,3.42234504733019
109.4,25+,2.6283893073962084,3.000023345132937,3.424203578220506
109.5,25+,2.629508484028219,3.001475623156898,3.4260607908760834
109.6,25+,2.630626735751802,3.0029267854793975,3.427916684794321
109.7,25+,2.6317440626320936,3.0043768319444637,3.429771259480746
109.8,25+,2.632860464738582,3.005825762402147,3.4316245144489796
109.9,25+,2.6339759421450952,3.0072735767085046,3.433476449220727
110,25+,2.635090494929788,3.008720274725579,3.4353270633257553
110.1,25+,2.6362041231751263,3.0101658563213824,3.4371763563018667
110.2,25+,2.6373168269678704,3.0116103213698775,3.43902432769488
110.3,25+,2.6384286063990614,3.0130536697509585,3.4408709770586072
110.4,25+,2.6395394615640084,3.014495901350435,3.4427163039548327
110.5,25+,2.640649392562271,3.0159370160600125,3.444560307953294
110.6,25+,2.6417583994976463,3.017377013777274,3.4464029886316543
110.7,25+,2.6428664824781523,3.018815894405663,3.4482443455754863
110.8,25+,2.643973641616018,3.020253657854465,3.450084378378249
110.9,25+,2.64507987702766,3.0216903040387857,3.4519230866412625
111,25+,2.6461851888336754,3.0231258328795394,3.4537604699736884
111.1,25+,2.6472895771588267,3.0245602443034274,3.4555965279925127
111.2,25+,2.64839304213202,3.025993538242916,3.4574312603225117
111.3,25+,2.6494955838862997,3.0274257146362267,3.4592646665962454
111.4,25+,2.650597202558826,3.028856773427308,3.461096746454021
111.5,25+,2.651697898290866,3.0302867145658285,3.462927499543885
111.6,25+,2.6527976712277734,3.0317155380071465,3.4647569255215847
111.7,25+,2.6538965215189783,3.0331432437122996,3.4665850240505622
111.8,25+,2.6549944493179716,3.034569831647987,3.4684117948019253
111.9,25+,2.6560914547822874,3.035995301786545,3.470237237454419
112,25+,2.657187538073493,3.0374196541059346,3.4720613516944177
112.1,25+,2.658282699357169,3.0388428885897194,3.4738841372158915
112.2,25+,2.6593769388028985,3.0402650052270492,3.475705593720386
112.3,25+,2.6604702565842513,3.0416860040126426,3.4775257209170056
112.4,25+,2.6615626528787675,3.043105884946765,3.4793445185223844
112.5,25+,2.6626541278679454,3.0445246480352144,3.481161986260669
112.6,25+,2.663744681737226,3.045942293289301,3.4829781238634956
112.7,25+,2.6648343146759768,3.0473588207258286,3.484792931069963
112.8,25+,2.665923026877478,3.0487742303670764,3.486606407626616
112.9,25+,2.667010818538909,3.0501885222407816,3.488418553287422
113,25+,2.668097689861333,3.051601696380121,3.490229367813745
113.1,25+,2.6691836410496803,3.0530137528236914,3.492038850974327
113.2,25+,2.6702686723127367,3.0544246916154907,3.4938470025452673
113.3,25+,2.671352783863128,3.0558345128049043,3.495653822309994
113.4,25+,2.6724359759173035,3.0572432164466803,3.497459310059247
113.5,25+,2.673518248695524,3.058650802600914,3.499263465591051
113.6,25+,2.6745996024218446,3.060057271333032,3.5010662887107005
113.7,25+,2.6756800373241023,3.0614626227137696,3.5028677792307295
113.8,25+,2.6767595536338997,3.062866856819154,3.5046679369708915
113.9,25+,2.677838151586592,3.0642699737304877,3.506466761758141
114,25+,2.678915831421271,3.065671973534328,3.5082642534266064
114.1,25+,2.6799925933807502,3.0670728563224694,3.5100604118175696
114.2,25+,2.6810684377115535,3.0684726221919263,3.5118552367794416
114.3,25+,2.6821433646638937,3.0698712712449097,3.5136487281677424
114.4,25+,2.683217374491666,3.0712688035888176,3.515440885845078
114.5,25+,2.6842904674524295,3.072665219336209,3.517231709681117
114.6,25+,2.685362643807392,3.0740605186047905,3.5190211995525713
114.7,25+,2.6864339038213947,3.075454701517392,3.5208093553431654
114.8,25+,2.6875042477629023,3.076847768201955,3.522596176943624
114.9,25+,2.688573675903985,3.078239718791512,3.524381664251644
115,25+,2.6896421885203017,3.079630553424165,3.5261658171718713
115.1,25+,2.6907097858910913,3.081020272243073,3.5279486356158825
115.2,25+,2.6917764682991545,3.0824088753964283,3.529730119502158
