location_id,location_level,iso3,estimate,location_name,country,region,income_group,Absences,AllCause_Deaths,AllCause_YLDs,AllCause_YLLs,Asthma.Inci.1to18,Asthma.Prev.0to99,Asthma.Prev.1to18,COPD_Deaths,COPD_YLDs,COPD_YLLs,Dementia_Deaths,Dementia_YLDs,Dementia_YLLs,Diabetes_Deaths,Diabetes_YLDs,Diabetes_YLLs,exac.0to17,exac.0to99,exac.18to99,IHD_Deaths,IHD_YLDs,IHD_YLLs,LBW,LC_Deaths,LC_YLDs,LC_YLLs,LRI_Deaths,LRI_YLDs,LRI_YLLs,LRI.child_Deaths,LRI.child_YLLs,NCD_Deaths,NCD_YLDs,NCD_YLLs,NCD.LRI_Deaths,NCD.LRI_YLDs,NCD.LRI_YLLs,OthCV_Deaths,OthCV_YLDs,OthCV_YLLs,OthResp_Deaths,OthResp_YLDs,OthResp_YLLs,pop,PTB,Stroke_Deaths,Stroke_YLDs,Stroke_YLLs,TotCV_Deaths,TotCV_YLDs,TotCV_YLLs,TotResp_Deaths,TotResp_YLDs,TotResp_YLLs
559,4,USA,central,Oklahoma,United States,North America,High income,451066.5612424969,902.661334999268,14943.328363574015,18086.882832580046,356.05462353064075,10684.21192392871,3405.4776456708255,55.6776567653853,372.034697867659,935.9661561793909,60.371813412814234,283.3129910095291,718.8126004356726,21.794680380826208,873.9742721349369,455.45730093074496,355.3429298833314,1071.9572924063398,716.6143625230083,140.83343176942125,214.87748807890875,2489.950740282144,93.91581644820002,47.63535620393211,13.93515454088846,965.0916186402615,18.698845736484504,1.3241832668963134,322.1284051747976,0.15499007885081642,13.79736866093162,798.5538743016102,12335.739206635642,15496.241272482444,812.8640473696087,11517.393838598764,15543.625032295438,70.46260124994335,356.40115118062903,1179.1208760694649,10.025105819386882,291.6005562916421,184.4748619347823,4060371.909193045,109.00141919999999,56.762976687749,305.5423701486746,904.6223939905072,268.05900970711366,876.8210094082132,4644.689299112628,65.7027625847722,663.6352541593013,1120.4410181141734
560,4,USA,central,Oregon,United States,North America,High income,451066.5612424969,902.661334999268,14943.328363574015,18086.882832580046,285.3211948587517,11944.51498170279,3083.524470684569,55.6776567653853,372.034697867659,935.9661561793909,60.371813412814234,283.3129910095291,718.8126004356726,21.794680380826208,873.9742721349369,455.45730093074496,355.3429298833314,1071.9572924063398,716.6143625230083,140.83343176942125,214.87748807890875,2489.950740282144,93.91581644820002,47.63535620393211,13.93515454088846,965.0916186402615,18.698845736484504,1.3241832668963134,322.1284051747976,0.15499007885081642,13.79736866093162,798.5538743016102,12335.739206635642,15496.241272482444,812.8640473696087,11517.393838598764,15543.625032295438,70.46260124994335,356.40115118062903,1179.1208760694649,10.025105819386882,291.6005562916421,184.4748619347823,4265101.091015885,109.00141919999999,56.762976687749,305.5423701486746,904.6223939905072,268.05900970711366,876.8210094082132,4644.689299112628,65.7027625847722,663.6352541593013,1120.4410181141734
561,4,USA,central,Pennsylvania,United States,North America,High income,451066.5612424969,902.661334999268,14943.328363574015,18086.882832580046,277.92111269344485,10517.77635482731,2840.3582045866883,55.6776567653853,372.034697867659,935.9661561793909,60.371813412814234,283.3129910095291,718.8126004356726,21.794680380826208,873.9742721349369,455.45730093074496,355.3429298833314,1071.9572924063398,716.6143625230083,140.83343176942125,214.87748807890875,2489.950740282144,93.91581644820002,47.63535620393211,13.93515454088846,965.0916186402615,18.698845736484504,1.3241832668963134,322.1284051747976,0.15499007885081642,13.79736866093162,798.5538743016102,12335.739206635642,15496.241272482444,812.8640473696087,11517.393838598764,15543.625032295438,70.46260124994335,356.40115118062903,1179.1208760694649,10.025105819386882,291.6005562916421,184.4748619347823,13046703.963241154,109.00141919999999,56.762976687749,305.5423701486746,904.6223939905072,268.05900970711366,876.8210094082132,4644.689299112628,65.7027625847722,663.6352541593013,1120.4410181141734
562,4,USA,central,Rhode Island,United States,North America,High income,451066.5612424969,902.661334999268,14943.328363574015,18086.882832580046,281.10373671550565,12117.47131192535,3046.492737391122,55.6776567653853,372.034697867659,935.9661561793909,60.371813412814234,283.3129910095291,718.8126004356726,21.794680380826208,873.9742721349369,455.45730093074496,355.3429298833314,1071.9572924063398,716.6143625230083,140.83343176942125,214.87748807890875,2489.950740282144,93.91581644820002,47.63535620393211,13.93515454088846,965.0916186402615,18.698845736484504,1.3241832668963134,322.1284051747976,0.15499007885081642,13.79736866093162,798.5538743016102,12335.739206635642,15496.241272482444,812.8640473696087,11517.393838598764,15543.625032295438,70.46260124994335,356.40115118062903,1179.1208760694649,10.025105819386882,291.6005562916421,184.4748619347823,1109530.181892496,109.00141919999999,56.762976687749,305.5423701486746,904.6223939905072,268.05900970711366,876.8210094082132,4644.689299112628,65.7027625847722,663.6352541593013,1120.4410181141734
563,4,USA,central,South Carolina,United States,North America,High income,451066.5612424969,902.661334999268,14943.328363574015,18086.882832580046,302.7231430337327,9883.17261042053,2885.794360504373,55.6776567653853,372.034697867659,935.9661561793909,60.371813412814234,283.3129910095291,718.8126004356726,21.794680380826208,873.9742721349369,455.45730093074496,355.3429298833314,1071.9572924063398,716.6143625230083,140.83343176942125,214.87748807890875,2489.950740282144,93.91581644820002,47.63535620393211,13.93515454088846,965.0916186402615,18.698845736484504,1.3241832668963134,322.1284051747976,0.15499007885081642,13.79736866093162,798.5538743016102,12335.739206635642,15496.241272482444,812.8640473696087,11517.393838598764,15543.625032295438,70.46260124994335,356.40115118062903,1179.1208760694649,10.025105819386882,291.6005562916421,184.4748619347823,5316139.817632746,109.00141919999999,56.762976687749,305.5423701486746,904.6223939905072,268.05900970711366,876.8210094082132,4644.689299112628,65.7027625847722,663.6352541593013,1120.4410181141734
564,4,USA,central,South Dakota,United States,North America,High income,451066.5612424969,902.661334999268,14943.328363574015,18086.882832580046,334.68373574893855,10109.85735814268,3238.886059979611,55.6776567653853,372.034697867659,935.9661561793909,60.371813412814234,283.3129910095291,718.8126004356726,21.794680380826208,873.9742721349369,455.45730093074496,355.3429298833314,1071.9572924063398,716.6143625230083,140.83343176942125,214.87748807890875,2489.950740282144,93.91581644820002,47.63535620393211,13.93515454088846,965.0916186402615,18.698845736484504,1.3241832668963134,322.1284051747976,0.15499007885081642,13.79736866093162,798.5538743016102,12335.739206635642,15496.241272482444,812.8640473696087,11517.393838598764,15543.625032295438,70.46260124994335,356.40115118062903,1179.1208760694649,10.025105819386882,291.6005562916421,184.4748619347823,915098.5606968716,109.00141919999999,56.762976687749,305.5423701486746,904.6223939905072,268.05900970711366,876.8210094082132,4644.689299112628,65.7027625847722,663.6352541593013,1120.4410181141734
565,4,USA,central,Tennessee,United States,North America,High income,451066.5612424969,902.661334999268,14943.328363574015,18086.882832580046,327.3962037932013,10606.07878991205,3129.956146135373,55.6776567653853,372.034697867659,935.9661561793909,60.371813412814234,283.3129910095291,718.8126004356726,21.794680380826208,873.9742721349369,455.45730093074496,355.3429298833314,1071.9572924063398,716.6143625230083,140.83343176942125,214.87748807890875,2489.950740282144,93.91581644820002,47.63535620393211,13.93515454088846,965.0916186402615,18.698845736484504,1.3241832668963134,322.1284051747976,0.15499007885081642,13.79736866093162,798.5538743016102,12335.739206635642,15496.241272482444,812.8640473696087,11517.393838598764,15543.625032295438,70.46260124994335,356.40115118062903,1179.1208760694649,10.025105819386882,291.6005562916421,184.4748619347823,7150849.905625528,109.00141919999999,56.762976687749,305.5423701486746,904.6223939905072,268.05900970711366,876.8210094082132,4644.689299112628,65.7027625847722,663.6352541593013,1120.4410181141734
566,4,USA,central,Texas,United States,North America,High income,451066.5612424969,902.661334999268,14943.328363574015,18086.882832580046,361.46713994485134,11197.07746498729,3654.7144146959613,55.6776567653853,372.034697867659,935.9661561793909,60.371813412814234,283.3129910095291,718.8126004356726,21.794680380826208,873.9742721349369,455.45730093074496,355.3429298833314,1071.9572924063398,716.6143625230083,140.83343176942125,214.87748807890875,2489.950740282144,93.91581644820002,47.63535620393211,13.93515454088846,965.0916186402615,18.698845736484504,1.3241832668963134,322.1284051747976,0.15499007885081642,13.79736866093162,798.5538743016102,12335.739206635642,15496.241272482444,812.8640473696087,11517.393838598764,15543.625032295438,70.46260124994335,356.40115118062903,1179.1208760694649,10.025105819386882,291.6005562916421,184.4748619347823,30410428.516711023,109.00141919999999,56.762976687749,305.5423701486746,904.6223939905072,268.05900970711366,876.8210094082132,4644.689299112628,65.7027625847722,663.6352541593013,1120.4410181141734
567,4,USA,central,Utah,United States,North America,High income,451066.5612424969,902.661334999268,14943.328363574015,18086.882832580046,393.94489049012475,11637.29174829399,4087.4253618872062,55.6776567653853,372.034697867659,935.9661561793909,60.371813412814234,283.3129910095291,718.8126004356726,21.794680380826208,873.9742721349369,455.45730093074496,355.3429298833314,1071.9572924063398,716.6143625230083,140.83343176942125,214.87748807890875,2489.950740282144,93.91581644820002,47.63535620393211,13.93515454088846,965.0916186402615,18.698845736484504,1.3241832668963134,322.1284051747976,0.15499007885081642,13.79736866093162,798.5538743016102,12335.739206635642,15496.241272482444,812.8640473696087,11517.393838598764,15543.625032295438,70.46260124994335,356.40115118062903,1179.1208760694649,10.025105819386882,291.6005562916421,184.4748619347823,3453022.8918245733,109.00141919999999,56.762976687749,305.5423701486746,904.6223939905072,268.05900970711366,876.8210094082132,4644.689299112628,65.7027625847722,663.6352541593013,1120.4410181141734
568,4,USA,central,Vermont,United States,North America,High income,451066.5612424969,902.661334999268,14943.328363574015,18086.882832580046,257.0205888376348,11668.07064922767,2831.484981171542,55.6776567653853,372.034697867659,935.9661561793909,60.371813412814234,283.3129910095291,718.8126004356726,21.794680380826208,873.9742721349369,455.45730093074496,355.3429298833314,1071.9572924063398,716.6143625230083,140.83343176942125,214.87748807890875,2489.950740282144,93.91581644820002,47.63535620393211,13.93515454088846,965.0916186402615,18.698845736484504,1.3241832668963134,322.1284051747976,0.15499007885081642,13.79736866093162,798.5538743016102,12335.739206635642,15496.241272482444,812.8640473696087,11517.393838598764,15543.625032295438,70.46260124994335,356.40115118062903,1179.1208760694649,10.025105819386882,291.6005562916421,184.4748619347823,651611.0599061309,109.00141919999999,56.762976687749,305.5423701486746,904.6223939905072,268.05900970711366,876.8210094082132,4644.689299112628,65.7027625847722,663.6352541593013,1120.4410181141734
569,4,USA,central,Virginia,United States,North America,High income,451066.5612424969,902.661334999268,14943.328363574015,18086.882832580046,323.34579143649904,11744.34025565879,3317.5768009508033,55.6776567653853,372.034697867659,935.9661561793909,60.371813412814234,283.3129910095291,718.8126004356726,21.794680380826208,873.9742721349369,455.45730093074496,355.3429298833314,1071.9572924063398,716.6143625230083,140.83343176942125,214.87748807890875,2489.950740282144,93.91581644820002,47.63535620393211,13.93515454088846,965.0916186402615,18.698845736484504,1.3241832668963134,322.1284051747976,0.15499007885081642,13.79736866093162,798.5538743016102,12335.739206635642,15496.241272482444,812.8640473696087,11517.393838598764,15543.625032295438,70.46260124994335,356.40115118062903,1179.1208760694649,10.025105819386882,291.6005562916421,184.4748619347823,8614333.224073399,109.00141919999999,56.762976687749,305.5423701486746,904.6223939905072,268.05900970711366,876.8210094082132,4644.689299112628,65.7027625847722,663.6352541593013,1120.4410181141734
570,4,USA,central,Washington,United States,North America,High income,451066.5612424969,902.661334999268,14943.328363574015,18086.882832580046,309.7390139984676,11694.46056403133,3212.106703791038,55.6776567653853,372.034697867659,935.9661561793909,60.371813412814234,283.3129910095291,718.8126004356726,21.794680380826208,873.9742721349369,455.45730093074496,355.3429298833314,1071.9572924063398,716.6143625230083,140.83343176942125,214.87748807890875,2489.950740282144,93.91581644820002,47.63535620393211,13.93515454088846,965.0916186402615,18.698845736484504,1.3241832668963134,322.1284051747976,0.15499007885081642,13.79736866093162,798.5538743016102,12335.739206635642,15496.241272482444,812.8640473696087,11517.393838598764,15543.625032295438,70.46260124994335,356.40115118062903,1179.1208760694649,10.025105819386882,291.6005562916421,184.4748619347823,7808853.368106262,109.00141919999999,56.762976687749,305.5423701486746,904.6223939905072,268.05900970711366,876.8210094082132,4644.689299112628,65.7027625847722,663.6352541593013,1120.4410181141734
