location_id,location_level,iso3,estimate,location_name,country,region,income_group,pop,Asthma.Inci.1to18,Asthma.Prev.1to18,exac.0to17,exac.18to99,PTB,LBW,COPD_Deaths,COPD_YLLs,AllCause_Deaths,AllCause_YLLs,Absences,TotCV_Deaths,TotResp_Deaths,TotCV_YLLs,TotResp_YLLs,NCD.LRI_Deaths,NCD.LRI_YLDs,NCD.LRI_YLLs,LRI.child_Deaths,LRI.child_YLLs,AllCause_YLDs,COPD_YLDs,Dementia_Deaths,Dementia_YLDs,Dementia_YLLs,Diabetes_Deaths,Diabetes_YLDs,Diabetes_YLLs,IHD_Deaths,IHD_YLDs,IHD_YLLs,LC_Deaths,LC_YLDs,LC_YLLs,LRI_Deaths,LRI_YLDs,LRI_YLLs,OthCV_Deaths,OthCV_YLDs,OthCV_YLLs,OthResp_Deaths,OthResp_YLDs,OthResp_YLLs,Stroke_Deaths,Stroke_YLDs,Stroke_YLLs,TotCV_YLDs,TotResp_YLDs,birth.rate,labor.partic
24,3,MHL,central,Marshall Islands,Marshall Islands,East Asia & Pacific,Upper middle income,56842.24849546939,339.0798611917106,1414.2408421021971,1248.2407026114618,1336.4169259781268,NA,NA,29.36920916291772,771.2886771202036,660.4016201170929,21163.780037549725,NA,269.5835697095134,44.713935917839834,8106.093737809019,1267.290666868201,560.927765563496,5502.206641092754,16743.859966587297,6.896647771490254,605.9096555829858,7076.4358475693125,88.56030534541478,5.29192615838195,22.287941592230865,84.58927293389885,60.70719216093235,1177.2619871343743,1750.7618086320758,140.74033869190976,47.322003152073975,4245.722278688031,17.509837955378686,3.955848846182678,495.2885464266943,25.376938949310208,4.898264183662937,821.9682906059652,41.91501230962395,68.35626608868677,1332.5286613438113,15.344726754922185,67.10218713058231,496.00198974799895,86.92821870797987,266.16685435081234,2527.842797777187,381.8451235915732,155.66249247599706,23.736,NA
24,3,MHL,high,Marshall Islands,Marshall Islands,East Asia & Pacific,Upper middle income,56842.24849546939,535.1980265703849,2114.887396871988,1248.2407026114618,1336.4169259781268,NA,NA,39.746158879903824,1048.5367604547712,827.542784395852,26830.49562989837,NA,344.110779757568,59.401573577767095,10606.575142320151,1687.587451111315,707.2047980638558,7212.001055719198,21438.072709333104,9.443858044986213,829.3979952871344,9178.564565972621,102.74952879093587,14.87006150842193,30.330473735696103,239.30329953114486,80.71447428515035,1658.496998386853,2400.4938021988337,187.32358658744275,68.21189840214329,5767.969231726957,25.817353789910936,6.404406464685279,745.3029669482032,33.35036628704927,6.924066066539661,1109.2550669629493,51.23601652061518,83.71800426895088,1636.1449197272548,20.07031959053622,91.29019594918113,648.2753128942304,114.62890235415834,335.45697493254255,3359.7821468411566,478.6302953807393,191.53958951251207,23.736,NA
24,3,MHL,low,Marshall Islands,Marshall Islands,East Asia & Pacific,Upper middle income,56842.24849546939,189.72125673828037,889.6244367626063,1248.2407026114618,1336.4169259781268,NA,NA,21.46896919167795,552.7209323722425,530.7998107714512,16809.10567979704,NA,206.7847920051059,32.32295351209592,6091.220946834838,892.7699072982766,440.48424045396854,4023.1066621464342,12826.119538102532,4.670629862260972,410.4814194828931,5221.913307460862,71.79704271616743,1.1998416170724584,15.539428410770055,18.707814331008212,45.69547687115636,776.0407261265316,1299.843996654424,105.60866806210554,31.4521901520016,3124.3221030950367,10.720382687406495,2.0489667161195055,293.0335038558782,19.342604630723816,3.2011679756652662,613.4053585388946,32.59400809863271,52.994527908422654,1028.912402960368,10.619133919308151,42.91417831198349,343.72866660176754,64.65662365743324,192.83128890355715,1814.803492965418,277.8688726979404,121.7946220031903,23.736,NA
212,3,MRT,central,Mauritania,Mauritania,Sub-Saharan Africa,Lower middle income,4014273.4501068857,572.2020264832756,2467.9105038247167,997.5413981559669,740.8057216233783,433.2934905319213,NA,7.902290185683053,146.87260736495352,369.58051974711987,9226.037437731651,208751.61674375314,96.87195334162864,12.63090770611793,1956.588486902978,267.9162418138171,257.90347741431395,3553.736325961409,5522.557457104438,11.645129165634222,1027.6222905505958,5015.715373386258,109.9214844973653,8.64968566709856,28.317342570641202,100.77315838114163,14.753939293218105,132.25672240024727,305.0859951291762,45.34311277631352,23.44529794253817,872.305576885875,5.5830131548560225,1.22373940022765,130.31473737794684,31.31709162299398,5.0085303956995535,631.8878778123354,16.6923422925499,89.09698234823028,366.43539778967624,4.728617520434865,76.77770903519236,121.04363444886341,34.836498272765155,102.54334290485083,717.8475122274266,215.0856231956193,186.6991935325577,36.211,42.126
212,3,MRT,high,Mauritania,Mauritania,Sub-Saharan Africa,Lower middle income,4014273.4501068857,955.0510238621483,3830.4902980118763,997.5413981559669,740.8057216233783,433.2934905319213,NA,9.99258947669329,194.3793285853046,441.90723777737253,11561.556523175243,208751.61674375314,117.78793141840633,16.099403173343322,2495.4254151421283,355.5876639775224,318.3737342169011,4621.429065619273,7160.439184334692,18.091121329052164,1592.4183786384463,6511.823233868224,124.81432026835782,22.816165790068936,38.30661624708782,277.68205232550105,18.842312273342433,183.99706030748072,402.63115038649147,56.02027860646,34.25951522152434,1127.686285162378,7.666326666944591,1.8668096773065384,187.98416604954193,38.65115851171026,6.970701840010703,828.4021526275803,19.77414534688119,111.62921678683296,441.46016384311156,6.088093764271213,105.0782090903378,157.50345917676276,42.93862283424027,129.16739300511446,927.1454512044203,279.0415695099701,224.73909177309432,36.211,42.126
212,3,MRT,low,Mauritania,Mauritania,Sub-Saharan Africa,Lower middle income,4014273.4501068857,299.3690553145734,1517.1953212798808,997.5413981559669,740.8057216233783,433.2934905319213,NA,6.093122405490914,108.54116217332763,323.70021434235065,7559.634886319468,208751.61674375314,78.75875732763471,9.7141125915693909,1515.496005075157,195.2652538818919,201.8116640012169,2629.31266491525,4050.6646580590436,6.996024044238623,617.8666584986789,3752.1068304151263,92.25417631208819,2.10853273471356,19.763055116901736,23.507363573270865,11.347488517620734,87.05117511718115,223.94889331751492,36.90610658631714,15.353029321663712,666.2859134116106,3.9262722567116586,0.7055711125916455,86.56721023050578,24.591320530680974,3.357114934734956,467.06088186154955,13.610539238218609,66.56474790962761,291.41063173624093,3.3691412765985165,48.477208980046925,84.58380972096406,27.63646644059181,74.58910746442648,537.869341475636,155.82982597219265,147.6388797671321,36.211,42.126
183,3,MUS,central,Mauritius,Mauritius,Sub-Saharan Africa,Upper middle income,1276662.671238495,184.05551385993465,841.2933903344964,828.6361729161691,1643.0630246007543,122.05113372802734,190.90044834599996,22.874291946527208,373.4126998817599,814.2643122158596,18368.969900639044,457591.4177498505,258.399436346259,41.63587395207867,5105.133730792389,736.5673305856258,762.1880910678618,9048.416847312903,16355.385698514636,0.6326336083982008,55.58879860258748,10953.233639876853,248.5583310385445,25.289330339189256,102.70168365384849,293.77570978656235,142.4084714162879,1355.5477684385096,3141.4776636784172,130.1295396572073,85.27877054379675,2600.2240116543294,16.349943077044728,3.697852470731254,381.3694267390466,21.67650115204276,5.096404602357228,391.206911943249,47.79068068217824,165.71238098639793,922.7743205577739,18.76158200555149,87.79884130960677,363.15463070386505,80.47921600687305,325.8775346983557,1582.1353985802828,576.8686862285504,336.3571723481513,10.2,67.393
183,3,MUS,high,Mauritius,Mauritius,Sub-Saharan Africa,Upper middle income,1276662.671238495,294.01074864060047,1293.249309887752,828.6361729161691,1643.0630246007543,122.05113372802734,190.90044834599996,29.479954840223172,484.46561064580857,971.9695238750814,22270.993259448096,457591.4177498505,307.4349418421441,52.57838625287671,6193.83675749979,940.1771164634625,910.7285518748752,11751.892952956363,19894.663050173618,0.8463644921885269,74.33873912845294,14166.970226713343,287.0150810657652,64.95957449382098,137.44427224404126,763.453517858727,172.40906786407243,1898.479506077861,3822.932047666734,154.679224766243,120.71046487754302,3135.0713731985134,19.69530425605537,5.215015151992018,464.05639417120307,25.980883111454627,7.18181231290923,475.92774240921494,55.70056125002557,205.32396209154504,1071.094823266751,22.9828776011683,112.83586794487627,443.8476653755098,95.61656537593113,411.6706546482781,1911.037065419309,726.6403367937307,392.5358967301921,10.2,67.393
183,3,MUS,low,Mauritius,Mauritius,Sub-Saharan Africa,Upper middle income,1276662.671238495,102.4474489411803,531.5250463072161,828.6361729161691,1643.0630246007543,122.05113372802734,190.90044834599996,17.923504661823568,292.4638065477001,680.6324037981321,15107.303949157986,457591.4177498505,216.08046319019797,33.211404972293494,4217.258794210646,581.7869266305521,632.5256516407114,6666.724591158235,13326.996210585543,0.4563061920758681,40.05369986800677,8135.516450685777,200.40655025828346,6.180479200020065,72.29395991431437,69.70984790723676,117.50239375023651,899.2751989768124,2544.513926310445,108.0958350839058,56.892518013442945,2128.6559428323967,13.350869735393806,2.440727247641808,306.9360922532627,17.9140461774521,3.4093100664525373,318.51084275346017,39.88080011433091,126.10079988125082,774.4538178487967,14.540286409934676,62.76181467433728,282.4615960322203,66.26321634387568,235.25277662666042,1297.786971833239,423.12674665705185,271.82380317141144,10.2,67.393
130,3,MEX,central,Mexico,Mexico,Latin America & Caribbean,Upper middle income,124940174.74833556,394.4125121066895,1668.1225393036798,1158.303766514685,715.662032489603,118.86787743330001,171.38901370233995,26.154743611519404,390.40850033257,544.6572485566497,12791.923779373157,404327.5680774767,132.9878984663519,30.51395853676013,2427.3886656066315,485.4945363611492,474.63301800212173,6893.789649025456,10053.010711198394,2.1739464916389584,191.39776279125968,8559.61083143654,96.09030343856031,18.934540257839203,61.066335788559755,211.17429122365462,57.58023579853363,883.8079861211083,1273.894832376534,84.77528713351782,54.19034832526465,1542.6409777154327,8.77838242436252,2.008576109090531,193.40893993498568,15.44389951514633,4.26361854288157,318.4235813394903,18.22288671616954,73.55834774984083,318.21831802531136,4.359214925240747,45.72404739639617,95.08603602857944,29.989724616664386,88.02859500293631,566.5293698658934,215.77729107804183,141.81435083495646,16.877,64.859
130,3,MEX,high,Mexico,Mexico,Latin America & Caribbean,Upper middle income,124940174.74833556,651.3449068296896,2640.174544318249,1158.303766514685,715.662032489603,118.86787743330001,171.38901370233995,30.478037181244485,459.8783950195505,615.1877703903394,14600.145590303653,404327.5680774767,150.02196311341305,34.65808207332404,2769.320386731032,563.9698551075751,536.5344288522482,8940.18184724843,11506.135518061774,2.8799242030265333,253.61025346634338,11028.60835287479,119.50153579538996,49.97397038556155,82.13424641743322,571.4985785515248,65.43545870657503,1195.4550594570635,1462.1805884968296,95.99029302691528,76.51984086650172,1769.7153529131506,10.133528832041371,2.651286205416497,223.53146262057604,17.457043668497004,5.931938837082984,362.4291908433858,20.12458730487825,90.06268725635492,345.90945541873623,5.423016930967694,60.04770566862374,116.49488124949188,34.061351280931596,111.14776318470126,643.7691965834455,278.4728494740808,174.88823172854202,16.877,64.859
130,3,MEX,low,Mexico,Mexico,Latin America & Caribbean,Upper middle income,124940174.74833556,210.4414389762628,1020.6461334430081,1158.303766514685,715.662032489603,118.86787743330001,171.38901370233995,21.94561269450748,328.3582285365742,477.0632729433963,11029.199329647077,404327.5680774767,115.41405576875302,25.81030110646952,2093.0943561519093,414.9802908431733,415.0213489082018,5102.188508198844,8658.649789481891,1.5787096697366998,139.03290713062577,6410.112256761346,72.41197971504731,4.6204566705269805,42.839134072652094,50.90076478234963,49.701876005154254,603.843264879743,1093.7368954884635,73.30687355962364,36.52976398708658,1331.9837748994983,7.519470728097095,1.400543779637976,165.22196744495758,13.282335160516746,2.9141854730507757,273.50085788958427,16.32118612746083,57.05400824332675,290.5271806318865,3.2954129195138,31.400389124168605,73.677190807667,25.981762524153478,64.25658403595578,490.0486476894487,156.82911534178984,109.19559240397325,16.877,64.859
4643,4,MEX,central,Aguascalientes,Mexico,Latin America & Caribbean,Upper middle income,1385628.7799933923,424.28364105806605,1824.2538547354318,1158.303766514685,715.662032489603,118.86787743330001,171.38901370233995,32.024145857008065,477.5134606347261,423.6166222491168,9966.608213023965,404327.5680774767,89.53490259260906,35.364093434360335,1705.317810988693,554.0765472335594,369.51992231404813,6424.577436713923,7942.980039629867,1.2783021756888509,112.53242582368514,8011.888708415894,104.37420910891004,14.843939872896179,50.14725242058691,172.83082767728138,39.949414982494204,740.8840151747206,886.3983761144244,51.89879224598043,46.9436305390411,994.4434419561812,8.954179227316985,2.080879696778105,198.10840677020684,9.269889627631393,3.4197586661593937,182.18094702763668,15.264442992326593,60.01902380414808,279.5177973376441,3.3399475773523393,44.188704556710896,76.56308659883409,22.37166735430198,78.18230615042896,431.3565716948708,185.14496049361816,148.5629136656209,16.877,64.859
4643,4,MEX,high,Aguascalientes,Mexico,Latin America & Caribbean,Upper middle income,1385628.7799933923,695.7883449464651,2852.0882145620117,1158.303766514685,715.662032489603,118.86787743330001,171.38901370233995,38.16318297062377,573.2896682604253,487.6164775945362,11648.92160394636,404327.5680774767,103.57274388524081,42.35064405299006,2005.0819286559627,668.1768874448815,427.11818032179514,8322.337596935968,9344.428820492454,1.8151952024142595,159.92635401250354,10323.453241568579,131.0556396779224,39.6675178491491,67.32394828639639,465.24617973949546,46.7829798598333,999.9768866405205,1049.4115206500005,60.735203744493575,66.6888104257645,1177.8167023911153,10.549617170421923,2.8585847135882565,236.4006268297325,10.930808348546817,4.731731752085546,218.34937134832143,17.08665429982064,74.70966833206111,309.65196991272006,4.108612900205252,58.51054619953685,92.62666292468661,26.40093127229567,99.03612451954862,508.7148140856717,241.33291434930828,182.20677716563733,16.877,64.859
4643,4,MEX,low,Aguascalientes,Mexico,Latin America & Caribbean,Upper middle income,1385628.7799933923,225.69089388153355,1117.6303031565471,1158.303766514685,715.662032489603,118.86787743330001,171.38901370233995,24.56345116431848,381.2870639293384,364.4785242648977,8455.088228559189,404327.5680774767,76.11556301484976,27.103095512777852,1432.5338418776385,440.6215688254487,317.00064935964673,4751.039832253616,6704.885801977055,0.8776547660073207,77.19867720690662,5957.128582155822,77.65285496770166,3.6527825353330945,35.03206777463936,41.025957165673674,33.742184447229214,504.91042948336565,744.6643123257247,43.76245423747144,31.35166059373683,833.9824610185783,7.492376005347273,1.4014365177407149,164.60217853434335,7.703755956476817,2.31296475816077,151.518838463623,13.442231684832546,45.32837927623503,249.3836247625681,2.571282254499427,29.86686291388494,60.49951027298157,18.756968160014036,56.45675115894073,357.9839518848152,132.8510571004839,114.63599908961334,16.877,64.859
4644,4,MEX,central,Baja California,Mexico,Latin America & Caribbean,Upper middle income,3858738.6889580577,335.09039507225697,1411.2863792439134,1158.303766514685,715.662032489603,118.86787743330001,171.38901370233995,16.684740886583082,283.73447391888925,491.90471921615705,13518.497689568796,404327.5680774767,116.74902064304686,20.1217624331511,2532.7840602086744,368.97767514821766,393.8966490256446,6558.1156591566505,9346.294816713851,1.3547477238776053,118.77530714489238,8296.322233126497,83.2220622238726,11.620061027377723,43.41972463814726,142.86594938871724,47.59436763311142,839.2552224548934,1101.2094683901632,74.12810852031717,53.03666107574776,1629.7745747333704,9.684593796701563,2.2920294432486705,228.3751688691518,14.555617113920531,4.128402939319585,346.82328983288266,15.339549299533463,59.6744120839314,311.0722976139733,3.4370215465680825,41.77715654893565,85.2432012293288,27.281362823196275,89.01384506283283,591.9371878613296,201.724918222512,124.99921877280825,16.877,64.859
4644,4,MEX,high,Baja California,Mexico,Latin America & Caribbean,Upper middle income,3858738.6889580577,567.8399404468479,2343.8934791604806,1158.303766514685,715.662032489603,118.86787743330001,171.38901370233995,20.57930666432676,355.991814383784,580.8375565598867,16098.540788477114,404327.5680774767,137.1060968457061,24.271216257663244,3046.9921544841445,449.843820785068,467.3197389258812,8538.26019842165,11281.674784390563,1.821379020147786,159.6258107693167,10786.667607467736,104.08773242979598,30.347445705928198,58.51895443594476,385.3513809923788,56.953492338059334,1147.6367271478914,1328.189086883664,88.08772561571242,75.65789347969233,1976.2492601578874,11.537550314238658,3.15331116519002,274.9344140998024,17.27994469594219,5.789177717289744,419.37391372781195,17.068142380967316,75.22167799489065,342.8635972019514,4.413347491820106,55.873660677510486,107.96598136719427,32.28498234777667,112.22521781222487,708.8316803901197,263.7799706916465,154.51302371174646,16.877,64.859
4644,4,MEX,low,Baja California,Mexico,Latin America & Caribbean,Upper middle income,3858738.6889580577,168.046128578454,809.147454120301,1158.303766514685,715.662032489603,118.86787743330001,171.38901370233995,13.342819105051655,222.60439771804616,412.71668392187127,11199.879911718024,404327.5680774767,97.82081214792964,16.404869696229543,2097.3047808066185,297.8030829295971,328.4232511380942,4837.456997988899,7656.29411552156,0.9757593296184988,85.55399709866576,6169.383965480108,62.36699119996336,2.7738083571691257,30.72494473689778,33.608820764131515,39.6976695671508,566.1279889179671,900.7506175427851,61.57649115381416,35.66185307318895,1330.5733862609022,7.933072775175594,1.531122693708883,186.13559544163965,12.04521179182077,2.7716827975946488,282.4604796320164,13.61095621809961,44.12714617297215,279.28099802599525,2.4606956013160586,27.680652420360815,62.520421091463334,22.687807497217023,64.10153892372797,487.9893396471117,144.70897666551713,96.06316267710153,16.877,64.859
4645,4,MEX,central,Baja California Sur,Mexico,Latin America & Caribbean,Upper middle income,822962.8186919645,381.8005527429123,1655.5040994159358,1158.303766514685,715.662032489603,118.86787743330001,171.38901370233995,15.711300494417884,272.475438913556,465.4320663150766,12765.320572110442,404327.5680774767,115.81539187111034,19.044314516016918,2553.584637753881,357.09219710831917,385.2826413508094,6528.387486877309,9300.832353454573,1.4180459265097045,124.99493246220894,8271.118410098783,72.2826142900293,11.207768268977649,39.93405012532237,137.96075073951175,39.85041190867442,739.5208583693101,965.0666168084018,78.62572084691155,48.17688343765947,1750.6818408373051,13.384748181093247,3.1567290197240196,325.321000424781,11.487969510598125,3.5097564554221545,270.9145310975885,15.381046518379836,56.2433911961695,321.81061145517356,3.33301402159902,46.10787159648126,84.61675819476312,21.80862450581895,77.67699972563894,481.0921854614049,182.0972743594679,118.39048588651055,16.877,64.859
