"scenario","region_id","estimate","pop","Outcome","number","Pollutant","Cause","double_counted","AgeGrp","region_name","iso3","version","epi_version","calc_causes","pop_year","ref"
"scenario","BGD.8_1","central",12228901.8197668,"Deaths",-704.299412897912,"PM25","Diabetes",TRUE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","central",12228901.8197668,"exac",-17052.6567143905,"PM25","Asthma",FALSE,"0-18","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","central",12228901.8197668,"exac",-19790.3401890556,"PM25","Asthma",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","central",12228901.8197668,"PTB",-44921.391570542,"PM25","PTB",FALSE,"Newborn","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","central",12228901.8197668,"LBW",-36628.8114079241,"PM25","LBW",FALSE,"Newborn","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","central",12228901.8197668,"Absences",-14520887.2502911,"PM25","Absences",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","high",7973697.03268217,"YLLs",-218999.144272959,"PM25","NCD.LRI",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","high",7973697.03268217,"YLLs",-21189.8546401276,"PM25","LRI.child",FALSE,"0-4","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","high",7973697.03268217,"YLDs",-2868.76664232365,"PM25","Stroke",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","high",7973697.03268217,"YLDs",-7048.60598015368,"PM25","Diabetes",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","high",7973697.03268217,"YLDs",-4753.628559958,"PM25","COPD",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","high",7973697.03268217,"Deaths",-9529.60872775811,"PM25","NCD.LRI",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","high",7973697.03268217,"Deaths",-3496.52743971213,"PM25","IHD",TRUE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","high",7973697.03268217,"Deaths",-1678.86521554922,"PM25","Stroke",TRUE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","high",7973697.03268217,"Deaths",-946.675382436349,"PM25","COPD",TRUE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","high",7973697.03268217,"Deaths",-219.981336239674,"PM25","LC",TRUE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","high",7973697.03268217,"Deaths",-538.753434690364,"PM25","LRI",TRUE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","high",7973697.03268217,"Deaths.child",-240.129144346113,"PM25","LRI.child",FALSE,"0-4","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","high",7973697.03268217,"Deaths",-365.84841786185,"PM25","Diabetes",TRUE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","high",7973697.03268217,"exac",-16896.9594765509,"PM25","Asthma",FALSE,"0-18","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","high",7973697.03268217,"exac",-17701.6368915295,"PM25","Asthma",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","high",7973697.03268217,"PTB",-31888.0489670977,"PM25","PTB",FALSE,"Newborn","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","high",7973697.03268217,"LBW",-51695.8006593938,"PM25","LBW",FALSE,"Newborn","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.1_1","high",7973697.03268217,"Absences",-11102805.4962523,"PM25","Absences",FALSE,"25+","Barisal","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","high",26556597.3235152,"YLLs",-729382.125357107,"PM25","NCD.LRI",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","high",26556597.3235152,"YLLs",-70573.3406618284,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","high",26556597.3235152,"YLDs",-9554.49902636882,"PM25","Stroke",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","high",26556597.3235152,"YLDs",-23475.5584441985,"PM25","Diabetes",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","high",26556597.3235152,"YLDs",-15832.0787678462,"PM25","COPD",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","high",26556597.3235152,"Deaths",-31738.6001244393,"PM25","NCD.LRI",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","high",26556597.3235152,"Deaths",-11645.2720571729,"PM25","IHD",TRUE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","high",26556597.3235152,"Deaths",-5591.5025749103,"PM25","Stroke",TRUE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","high",26556597.3235152,"Deaths",-3152.92602972026,"PM25","COPD",TRUE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","high",26556597.3235152,"Deaths",-732.653340258742,"PM25","LC",TRUE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","high",26556597.3235152,"Deaths",-1794.33178400058,"PM25","LRI",TRUE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","high",26556597.3235152,"Deaths.child",-799.756118887161,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","high",26556597.3235152,"Deaths",-1218.46730252982,"PM25","Diabetes",TRUE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","high",26556597.3235152,"exac",-56275.7459897587,"PM25","Asthma",FALSE,"0-18","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","high",26556597.3235152,"exac",-58955.7442386671,"PM25","Asthma",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","high",26556597.3235152,"PTB",-106203.944341097,"PM25","PTB",FALSE,"Newborn","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","high",26556597.3235152,"LBW",-172174.156580217,"PM25","LBW",FALSE,"Newborn","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.2_1","high",26556597.3235152,"Absences",-36978171.2945395,"PM25","Absences",FALSE,"25+","Chittagong","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","high",47650214.5644629,"YLLs",-1308722.43719173,"PM25","NCD.LRI",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","high",47650214.5644629,"YLLs",-126628.979763509,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","high",47650214.5644629,"YLDs",-17143.5339820171,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","high",47650214.5644629,"YLDs",-42121.9399179631,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","high",47650214.5644629,"YLDs",-28407.327230185,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","high",47650214.5644629,"Deaths",-56948.2259900095,"PM25","NCD.LRI",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","high",47650214.5644629,"Deaths",-20894.9853562183,"PM25","IHD",TRUE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","high",47650214.5644629,"Deaths",-10032.7724288797,"PM25","Stroke",TRUE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","high",47650214.5644629,"Deaths",-5657.26098083429,"PM25","COPD",TRUE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","high",47650214.5644629,"Deaths",-1314.59194261257,"PM25","LC",TRUE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","high",47650214.5644629,"Deaths",-3219.55006004307,"PM25","LRI",TRUE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","high",47650214.5644629,"Deaths.child",-1434.99373055867,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","high",47650214.5644629,"Deaths",-2186.28266633833,"PM25","Diabetes",TRUE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","high",47650214.5644629,"exac",-100974.960704501,"PM25","Asthma",FALSE,"0-18","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","high",47650214.5644629,"exac",-105783.652497248,"PM25","Asthma",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","high",47650214.5644629,"PTB",-190560.58552217,"PM25","PTB",FALSE,"Newborn","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","high",47650214.5644629,"LBW",-308930.221878924,"PM25","LBW",FALSE,"Newborn","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.3_1","high",47650214.5644629,"Absences",-66349531.7160248,"PM25","Absences",FALSE,"25+","Dhaka","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","high",17814188.5041238,"YLLs",-489270.161924874,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","high",17814188.5041238,"YLLs",-47340.6580895938,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","high",17814188.5041238,"YLDs",-6409.16622881836,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","high",17814188.5041238,"YLDs",-15747.4249532045,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","high",17814188.5041238,"YLDs",-10620.1721608669,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","high",17814188.5041238,"Deaths",-21290.2804747928,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","high",17814188.5041238,"Deaths",-7811.6585901836,"PM25","IHD",TRUE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","high",17814188.5041238,"Deaths",-3750.78477401717,"PM25","Stroke",TRUE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","high",17814188.5041238,"Deaths",-2114.98551372246,"PM25","COPD",TRUE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","high",17814188.5041238,"Deaths",-491.464495716411,"PM25","LC",TRUE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","high",17814188.5041238,"Deaths",-1203.63931605135,"PM25","LRI",TRUE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","high",17814188.5041238,"Deaths.child",-536.477097785678,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","high",17814188.5041238,"Deaths",-817.348922715986,"PM25","Diabetes",TRUE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","high",17814188.5041238,"exac",-37749.8191902792,"PM25","Asthma",FALSE,"0-18","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","high",17814188.5041238,"exac",-39547.5643386948,"PM25","Asthma",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","high",17814188.5041238,"PTB",-71241.6979225915,"PM25","PTB",FALSE,"Newborn","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","high",17814188.5041238,"LBW",-115494.573476197,"PM25","LBW",FALSE,"Newborn","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.4_1","high",17814188.5041238,"Absences",-24804989.3574058,"PM25","Absences",FALSE,"25+","Khulna","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","high",21844513.4730702,"YLLs",-599963.823312244,"PM25","NCD.LRI",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","high",21844513.4730702,"YLLs",-58051.1227453752,"PM25","LRI.child",FALSE,"0-4","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","high",21844513.4730702,"YLDs",-7859.19145315877,"PM25","Stroke",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","high",21844513.4730702,"YLDs",-19310.160352059,"PM25","Diabetes",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","high",21844513.4730702,"YLDs",-13022.9055227903,"PM25","COPD",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","high",21844513.4730702,"Deaths",-26107.0448743367,"PM25","NCD.LRI",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","high",21844513.4730702,"Deaths",-9578.98706869461,"PM25","IHD",TRUE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","high",21844513.4730702,"Deaths",-4599.37136691001,"PM25","Stroke",TRUE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","high",21844513.4730702,"Deaths",-2593.4849369739,"PM25","COPD",TRUE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","high",21844513.4730702,"Deaths",-602.654608472766,"PM25","LC",TRUE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","high",21844513.4730702,"Deaths",-1475.95357768412,"PM25","LRI",TRUE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","high",21844513.4730702,"Deaths.child",-657.850970189295,"PM25","LRI.child",FALSE,"0-4","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","high",21844513.4730702,"Deaths",-1002.2679141593,"PM25","Diabetes",TRUE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","high",21844513.4730702,"exac",-46290.4293236329,"PM25","Asthma",FALSE,"0-18","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","high",21844513.4730702,"exac",-48494.9006699769,"PM25","Asthma",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","high",21844513.4730702,"PTB",-87359.5914713819,"PM25","PTB",FALSE,"Newborn","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","high",21844513.4730702,"LBW",-141624.344313144,"PM25","LBW",FALSE,"Newborn","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.5_1","high",21844513.4730702,"Absences",-30416929.9708365,"PM25","Absences",FALSE,"25+","Rajshahi","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"YLLs",-500464.922931605,"PM25","NCD.LRI",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"YLLs",-48423.8374748426,"PM25","LRI.child",FALSE,"0-4","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"YLDs",-6555.81135408362,"PM25","Stroke",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"YLDs",-16107.7343947797,"PM25","Diabetes",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"YLDs",-10863.167337036,"PM25","COPD",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"Deaths",-21777.4133928188,"PM25","NCD.LRI",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"Deaths",-7990.39348511207,"PM25","IHD",TRUE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"Deaths",-3836.60472054244,"PM25","Stroke",TRUE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"Deaths",-2163.37750489902,"PM25","COPD",TRUE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"Deaths",-502.709464245032,"PM25","LC",TRUE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"Deaths",-1231.17922248768,"PM25","LRI",TRUE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"Deaths.child",-548.751978542083,"PM25","LRI.child",FALSE,"0-4","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"Deaths",-836.050299912004,"PM25","Diabetes",TRUE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"exac",-38613.5550907474,"PM25","Asthma",FALSE,"0-18","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"exac",-40452.433602392,"PM25","Asthma",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"PTB",-72871.7457857586,"PM25","PTB",FALSE,"Newborn","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"LBW",-118137.150621212,"PM25","LBW",FALSE,"Newborn","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.6_1","high",18221786.5927706,"Absences",-25372540.6802541,"PM25","Absences",FALSE,"25+","Rangpur","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"YLLs",-271005.1813996,"PM25","NCD.LRI",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"YLLs",-26221.8394489316,"PM25","LRI.child",FALSE,"0-4","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"YLDs",-3550.0167221066,"PM25","Stroke",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"YLDs",-8722.44843059742,"PM25","Diabetes",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"YLDs",-5882.47947029445,"PM25","COPD",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"Deaths",-11792.618416419,"PM25","NCD.LRI",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"Deaths",-4326.85276562912,"PM25","IHD",TRUE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"Deaths",-2077.54771734773,"PM25","Stroke",TRUE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"Deaths",-1171.48372700457,"PM25","COPD",TRUE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"Deaths",-272.220615884481,"PM25","LC",TRUE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"Deaths",-666.691976275212,"PM25","LRI",TRUE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"Deaths.child",-297.15295253272,"PM25","LRI.child",FALSE,"0-4","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"Deaths",-452.726960082689,"PM25","Diabetes",TRUE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"exac",-20909.5043875464,"PM25","Asthma",FALSE,"0-18","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"exac",-21905.2696885407,"PM25","Asthma",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"PTB",-39460.5491427697,"PM25","PTB",FALSE,"Newborn","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"LBW",-63972.0756983179,"PM25","LBW",FALSE,"Newborn","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.7_1","high",9867222.16628451,"Absences",-13739404.4508504,"PM25","Absences",FALSE,"25+","Sylhet","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"YLLs",-335869.173728327,"PM25","NCD.LRI",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"YLLs",-32497.9304966252,"PM25","LRI.child",FALSE,"0-4","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"YLDs",-4399.69884346074,"PM25","Stroke",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"YLDs",-10810.1311279099,"PM25","Diabetes",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"YLDs",-7290.42710164419,"PM25","COPD",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"Deaths",-14615.1338626101,"PM25","NCD.LRI",FALSE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"Deaths",-5362.46744704536,"PM25","IHD",TRUE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
"scenario","BGD.8_1","high",12228901.8197668,"Deaths",-2574.80034736998,"PM25","Stroke",TRUE,"25+","Mymensingh","BGD","0.4.1","gbd2019","GEMM and GBD",2020,"0.4.1"
