"scenario","region_id","pollutant","pop","estimate","number","cause","outcome","double_counted","age_group","region_name","iso3","version","epi_version","pop_year","rr_sources","ref"
"scenario","BGD.5_1","PM25",22033272.8079436,"central",-743117.750247849,"NCD.LRI","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"central",-33118.5264664291,"NCD.LRI","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"central",-30724.4136085091,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"central",-35657.0009943683,"Asthma.18to99","AsthmaERV",FALSE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"central",-88792.0402152374,"PTB","PTB",FALSE,"Newborn","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"central",-72400.8491691844,"LBW","LBW",FALSE,"Newborn","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"central",-25722833.5366819,"Absences","Absences",FALSE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-43852.5204137675,"LRI.child","YLLs",FALSE,"0-4","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-490.911345670726,"LRI.child","Deaths.child",FALSE,"0-4","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-160468.017686909,"IHD","YLLs",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-6212.96344398602,"IHD","Deaths",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-117106.135629359,"Stroke","YLLs",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-6133.33346225548,"Stroke","YLDs",FALSE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-5084.98029912722,"Stroke","Deaths",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-48680.7168108298,"COPD","YLLs",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-12372.0097646924,"COPD","YLDs",FALSE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-2602.04699095531,"COPD","Deaths",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-5582.31121115246,"LC","YLLs",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-211.894933719486,"LC","Deaths",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-15094.224519335,"LRI","YLLs",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-757.101476646131,"LRI","Deaths",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-24496.4937010544,"Diabetes","YLDs",FALSE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-1511.62119746714,"Diabetes","Deaths",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-450093.098847484,"NCD.LRI","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-20396.554099043,"NCD.LRI","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-15559.9995069617,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-22848.4439393242,"Asthma.18to99","AsthmaERV",FALSE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-35163.0880751674,"PTB","PTB",FALSE,"Newborn","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-18479.4403026619,"LBW","LBW",FALSE,"Newborn","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"low",-21428001.0522958,"Absences","Absences",FALSE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-128862.544661077,"LRI.child","YLLs",FALSE,"0-4","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-1442.08023890201,"LRI.child","Deaths.child",FALSE,"0-4","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-363270.85293238,"IHD","YLLs",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-13935.1712085045,"IHD","Deaths",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-320740.619132233,"Stroke","YLLs",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-19010.1199579966,"Stroke","YLDs",FALSE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-13864.2744271274,"Stroke","Deaths",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-128264.513270503,"COPD","YLLs",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-29806.4241732003,"COPD","YLDs",FALSE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-6644.40861886914,"COPD","Deaths",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-19969.0672373988,"LC","YLLs",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-736.811380481712,"LC","Deaths",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-43910.0769742012,"LRI","YLLs",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-2168.85049576257,"LRI","Deaths",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-89583.4919460078,"Diabetes","YLDs",FALSE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-3894.02898427894,"Diabetes","Deaths",TRUE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-1097934.94553081,"NCD.LRI","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-48229.5508276989,"NCD.LRI","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-46690.4268177806,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-48913.9470912429,"Asthma.18to99","AsthmaERV",FALSE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-96666.6147685029,"PTB","PTB",FALSE,"Newborn","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-156712.568167687,"LBW","LBW",FALSE,"Newborn","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.5_1","PM25",22033272.8079436,"high",-30163804.2453768,"Absences","Absences",FALSE,"25+","Rajshahi","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-69071.573439119,"LRI.child","YLLs",FALSE,"0-4","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-773.015110198333,"LRI.child","Deaths.child",FALSE,"0-4","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-213083.31527304,"IHD","YLLs",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-8189.66001253659,"IHD","Deaths",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-177177.969751901,"Stroke","YLLs",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-10252.4377216531,"Stroke","YLDs",FALSE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-7621.31758092085,"Stroke","Deaths",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-69801.816958211,"COPD","YLLs",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-17477.2575678265,"COPD","YLDs",FALSE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-3643.95846295522,"COPD","Deaths",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-9367.06690775485,"LC","YLLs",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-354.721325448453,"LC","Deaths",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-23501.2442549599,"LRI","YLLs",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-1165.16810336742,"LRI","Deaths",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-44200.7502898832,"Diabetes","YLDs",FALSE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-2250.81599487574,"Diabetes","Deaths",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-622497.440785654,"NCD.LRI","YLLs",FALSE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-27742.8415093948,"NCD.LRI","Deaths",FALSE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-25737.3327908777,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-29869.2796097028,"Asthma.18to99","AsthmaERV",FALSE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-74379.622580253,"PTB","PTB",FALSE,"Newborn","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-60648.9931151475,"LBW","LBW",FALSE,"Newborn","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"central",-21547591.9408465,"Absences","Absences",FALSE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-36734.5305915066,"LRI.child","YLLs",FALSE,"0-4","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-411.228309686787,"LRI.child","Deaths.child",FALSE,"0-4","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-134421.402671021,"IHD","YLLs",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-5204.49665249714,"IHD","Deaths",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-98097.8717104546,"Stroke","YLLs",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-5137.79193467756,"Stroke","YLDs",FALSE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-4259.60384016728,"Stroke","Deaths",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-40779.0308066876,"COPD","YLLs",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-10363.8278231514,"COPD","YLDs",FALSE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-2179.69170045191,"COPD","Deaths",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-4676.2097143454,"LC","YLLs",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-177.500879116174,"LC","Deaths",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-12644.1820704677,"LRI","YLLs",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-634.211376958863,"LRI","Deaths",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-20520.3073564623,"Diabetes","YLDs",FALSE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-1266.26005979109,"Diabetes","Deaths",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-377035.539864846,"NCD.LRI","YLLs",FALSE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-17085.8558058476,"NCD.LRI","Deaths",FALSE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-13034.3540690279,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-19139.7633462803,"Asthma.18to99","AsthmaERV",FALSE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-29455.5369315449,"PTB","PTB",FALSE,"Newborn","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-15479.9213068477,"LBW","LBW",FALSE,"Newborn","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"low",-17949881.8481433,"Absences","Absences",FALSE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-107946.020987783,"LRI.child","YLLs",FALSE,"0-4","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-1208.00674970377,"LRI.child","Deaths.child",FALSE,"0-4","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-304305.981369716,"IHD","YLLs",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-11673.2622943146,"IHD","Deaths",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-268679.108390605,"Stroke","YLLs",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-15924.4628713746,"Stroke","YLDs",FALSE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-11613.8732338968,"Stroke","Deaths",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-107445.059989314,"COPD","YLLs",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-24968.3482336415,"COPD","YLDs",FALSE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-5565.91113508,"COPD","Deaths",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-16727.7571367545,"LC","YLLs",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-617.214699202967,"LC","Deaths",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-36782.7447696212,"LRI","YLLs",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-1816.81016582988,"LRI","Deaths",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-75042.6085965958,"Diabetes","YLDs",FALSE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-3261.9636339602,"Diabetes","Deaths",TRUE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-919721.933050476,"NCD.LRI","YLLs",FALSE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-40401.0965294141,"NCD.LRI","Deaths",FALSE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-39111.7978188048,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-40974.403952629,"Asthma.18to99","AsthmaERV",FALSE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-80976.0233593336,"PTB","PTB",FALSE,"Newborn","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-131275.524761448,"LBW","LBW",FALSE,"Newborn","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.6_1","PM25",18456907.9806026,"high",-25267719.6054659,"Absences","Absences",FALSE,"25+","Rangpur","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-38090.6973751576,"LRI.child","YLLs",FALSE,"0-4","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-426.292368378461,"LRI.child","Deaths.child",FALSE,"0-4","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-117508.428918515,"IHD","YLLs",TRUE,"25+","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-4516.32771067416,"IHD","Deaths",TRUE,"25+","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-97707.8136682833,"Stroke","YLLs",TRUE,"25+","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-5653.88166460921,"Stroke","YLDs",FALSE,"25+","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-4202.90558214529,"Stroke","Deaths",TRUE,"25+","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-38493.4026200358,"COPD","YLLs",TRUE,"25+","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-9638.13180758866,"COPD","YLDs",FALSE,"25+","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-2009.52305194574,"COPD","Deaths",TRUE,"25+","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-5165.62882689556,"LC","YLLs",TRUE,"25+","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-195.617125648387,"LC","Deaths",TRUE,"25+","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-12960.162021564,"LRI","YLLs",TRUE,"25+","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-642.551825689534,"LRI","Deaths",TRUE,"25+","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-24375.2577104797,"Diabetes","YLDs",FALSE,"25+","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-1241.25087411748,"Diabetes","Deaths",TRUE,"25+","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-343286.83209564,"NCD.LRI","YLLs",FALSE,"25+","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-15299.2631794143,"NCD.LRI","Deaths",FALSE,"25+","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-14193.2911872226,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-16471.9237419716,"Asthma.18to99","AsthmaERV",FALSE,"25+","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-41017.9116171444,"PTB","PTB",FALSE,"Newborn","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-33445.9217856582,"LBW","LBW",FALSE,"Newborn","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"central",-11882787.1281316,"Absences","Absences",FALSE,"25+","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
"scenario","BGD.7_1","PM25",10178376.7382965,"low",-20257.8835012771,"LRI.child","YLLs",FALSE,"0-4","Sylhet","BGD","0.7.0","gbd2021",2021,"fusion","0.7.0"
