"scenario","region_id","pollutant","pop","estimate","number","cause","outcome","double_counted","age_group","region_name","iso3","version","epi_version","pop_year","rr_sources","ref"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-46797.9310683962,"COPD","YLLs",TRUE,"25+","Barisal","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-10875.0187272069,"COPD","YLDs",FALSE,"25+","Barisal","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-2424.24477829132,"COPD","Deaths",TRUE,"25+","Barisal","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-7285.81123685489,"LC","YLLs",TRUE,"25+","Barisal","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-268.829213279543,"LC","Deaths",TRUE,"25+","Barisal","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-16020.8049993765,"LRI","YLLs",TRUE,"25+","Barisal","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-791.315644603131,"LRI","Deaths",TRUE,"25+","Barisal","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-32684.972437498,"Diabetes","YLDs",FALSE,"25+","Barisal","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-1420.75540099157,"Diabetes","Deaths",TRUE,"25+","Barisal","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-400586.901149929,"NCD.LRI","YLLs",FALSE,"25+","Barisal","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-17596.7860286843,"NCD.LRI","Deaths",FALSE,"25+","Barisal","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-17035.2291530898,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Barisal","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-17846.4913317972,"Asthma.18to99","AsthmaERV",FALSE,"25+","Barisal","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-35269.2842252566,"PTB","PTB",FALSE,"Newborn","Barisal","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-57177.3421631921,"LBW","LBW",FALSE,"Newborn","Barisal","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-11005410.5835086,"Absences","Absences",FALSE,"25+","Barisal","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-100196.430061081,"LRI.child","YLLs",FALSE,"0-4","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-1121.34921167556,"LRI.child","Deaths.child",FALSE,"0-4","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-309102.376461091,"IHD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-11880.0637630389,"IHD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-257017.455527612,"Stroke","YLLs",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-14872.3651132497,"Stroke","YLDs",FALSE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-11055.6163114355,"Stroke","Deaths",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-101255.73405613,"COPD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-25352.8148898731,"COPD","YLDs",FALSE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-5285.98975091829,"COPD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-13588.030756641,"LC","YLLs",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-514.564946284271,"LC","Deaths",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-34091.3151256934,"LRI","YLLs",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-1690.21318851753,"LRI","Deaths",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-64118.3798856301,"Diabetes","YLDs",FALSE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-3265.07296970312,"Diabetes","Deaths",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-903005.653170167,"NCD.LRI","YLLs",FALSE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-40244.2501391964,"NCD.LRI","Deaths",FALSE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-37335.0241863679,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-43328.8983640487,"Asthma.18to99","AsthmaERV",FALSE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-107896.378796132,"PTB","PTB",FALSE,"Newborn","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-87978.4880286998,"LBW","LBW",FALSE,"Newborn","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-31257312.9782358,"Absences","Absences",FALSE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-53287.7512698157,"LRI.child","YLLs",FALSE,"0-4","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-596.53496393834,"LRI.child","Deaths.child",FALSE,"0-4","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-194994.033012884,"IHD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-7549.73368754512,"IHD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-142302.484981626,"Stroke","YLLs",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-7452.97065955873,"Stroke","YLDs",FALSE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-6179.05568106718,"Stroke","Deaths",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-59154.7738778868,"COPD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-15033.9495387745,"COPD","YLDs",FALSE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-3161.89882675176,"COPD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-6783.391433921,"LC","YLLs",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-257.485873487745,"LC","Deaths",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-18341.8712130524,"LRI","YLLs",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-919.998093447398,"LRI","Deaths",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-29767.1160290845,"Diabetes","YLDs",FALSE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-1836.85894504531,"Diabetes","Deaths",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-546934.335206773,"NCD.LRI","YLLs",FALSE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-24785.040662108,"NCD.LRI","Deaths",FALSE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-18907.8615245369,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-27764.4747907992,"Asthma.18to99","AsthmaERV",FALSE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-42728.7160133184,"PTB","PTB",FALSE,"Newborn","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-22455.4440465981,"LBW","LBW",FALSE,"Newborn","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-26038411.9204611,"Absences","Absences",FALSE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-156588.382220767,"LRI.child","YLLs",FALSE,"0-4","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-1752.35567663294,"LRI.child","Deaths.child",FALSE,"0-4","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-441431.568174059,"IHD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-16933.438038557,"IHD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-389750.60437072,"Stroke","YLLs",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-23100.3037994835,"Stroke","YLDs",FALSE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-16847.2872308905,"Stroke","Deaths",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-155861.679452219,"COPD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-36219.5217651722,"COPD","YLDs",FALSE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-8074.00784439648,"COPD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-24265.576482182,"LC","YLLs",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-895.342416021134,"LC","Deaths",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-53357.6915981575,"LRI","YLLs",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-2635.49653860555,"LRI","Deaths",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-108858.117883725,"Diabetes","YLDs",FALSE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-4731.8613843359,"Diabetes","Deaths",TRUE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-1334164.68964271,"NCD.LRI","YLLs",FALSE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-58606.535818509,"NCD.LRI","Deaths",FALSE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-56736.2566044517,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-59438.1855735892,"Asthma.18to99","AsthmaERV",FALSE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-117465.232905104,"PTB","PTB",FALSE,"Newborn","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-190430.567606601,"LBW","LBW",FALSE,"Newborn","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-36653795.1026061,"Absences","Absences",FALSE,"25+","Chittagong","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.3_1","PM25",48040141.5074719,"central",-179781.367802574,"LRI.child","YLLs",FALSE,"0-4","Dhaka","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.3_1","PM25",48040141.5074719,"central",-2012.02472918918,"LRI.child","Deaths.child",FALSE,"0-4","Dhaka","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.3_1","PM25",48040141.5074719,"central",-554619.041789456,"IHD","YLLs",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.3_1","PM25",48040141.5074719,"central",-21316.2695676771,"IHD","Deaths",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.3_1","PM25",48040141.5074719,"central",-461163.633032862,"Stroke","YLLs",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.3_1","PM25",48040141.5074719,"central",-26685.3234280835,"Stroke","YLDs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.3_1","PM25",48040141.5074719,"central",-19836.9724466096,"Stroke","Deaths",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.3_1","PM25",48040141.5074719,"central",-181682.065472466,"COPD","YLLs",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
"scenario","BGD.3_1","PM25",48040141.5074719,"central",-45490.2807991087,"COPD","YLDs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021",2021,"fusion","0.7.1"
