"scenario","region_id","pollutant","pop","estimate","number","cause","outcome","double_counted","age_group","region_name","iso3","version","epi_version","calc_causes","pop_year","ref"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-118.287486315205,"LRI.child","Deaths.child",FALSE,"0-4","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-7509.44038179183,"COPD","YLLs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-3440.65626417288,"COPD","YLDs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-420.108102487114,"COPD","Deaths",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-3380.80959111225,"Diabetes","YLDs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-241.699089495227,"Diabetes","Deaths",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-17198.3174234214,"IHD","YLLs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-666.563240434185,"IHD","Deaths",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-1438.46722510149,"LC","YLLs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-60.6061313490862,"LC","Deaths",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-4749.70178394938,"LRI","YLLs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-247.966681850474,"LRI","Deaths",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-7007.77843378128,"Stroke","YLLs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-459.399902699005,"Stroke","YLDs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-305.793815542269,"Stroke","Deaths",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-5631.06184808228,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-8268.70212285103,"Asthma.18to99","AsthmaERV",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-12725.2911307765,"PTB","PTB",FALSE,"Newborn","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-6687.58833929754,"LBW","LBW",FALSE,"Newborn","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-7754653.15100202,"Absences","Absences",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-30825.7403676742,"LRI.child","YLLs",FALSE,"0-4","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-349.325598690395,"LRI.child","Deaths.child",FALSE,"0-4","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-34299.8452644566,"COPD","YLLs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-9554.13474993705,"COPD","YLDs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-1902.68634878889,"COPD","Deaths",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-12349.3445806352,"Diabetes","YLDs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-640.97612906399,"Diabetes","Deaths",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-54013.9285357229,"IHD","YLLs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-2077.01132237014,"IHD","Deaths",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-5957.76844258126,"LC","YLLs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-243.883618406004,"LC","Deaths",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-11167.1027533719,"LRI","YLLs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-580.412151297459,"LRI","Deaths",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-44093.1149791233,"Stroke","YLLs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-3124.0699237128,"Stroke","YLDs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-1865.92710467216,"Stroke","Deaths",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-16896.9594765509,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-17701.6368915295,"Asthma.18to99","AsthmaERV",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-34983.0143736591,"PTB","PTB",FALSE,"Newborn","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-56713.2513936925,"LBW","LBW",FALSE,"Newborn","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-10916083.0759134,"Absences","Absences",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-63943.2318955576,"LRI.child","YLLs",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-724.968676286358,"LRI.child","Deaths.child",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-53362.6808609919,"COPD","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-21761.5553059023,"COPD","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-2943.95348873236,"COPD","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-25718.6733609754,"Diabetes","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-1529.4746968436,"Diabetes","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-108933.073473942,"IHD","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-4236.86619804056,"IHD","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-10093.6785108277,"LC","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-415.6912998443,"LC","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-25552.411859547,"LRI","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-1340.11506025708,"LRI","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-76414.2437986698,"Stroke","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-5336.71751044347,"Stroke","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-3264.92526821566,"Stroke","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-37031.9873635914,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-42977.2111218199,"Asthma.18to99","AsthmaERV",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-107020.617321966,"PTB","PTB",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-87264.3939021817,"LBW","LBW",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-31003607.0541102,"Absences","Absences",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-34722.4133425953,"LRI.child","YLLs",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-393.959430563798,"LRI.child","Deaths.child",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-25010.3789405085,"COPD","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-11459.1917101638,"COPD","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-1399.18053875988,"COPD","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-11259.8708692654,"Diabetes","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-804.98486045762,"Diabetes","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-57279.4261662791,"IHD","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-2220.00553749578,"IHD","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-4790.85105736011,"LC","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-201.85023571586,"LC","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-15819.0005421733,"LRI","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-825.85923349738,"LRI","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-23339.5812802461,"Stroke","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-1530.0428617283,"Stroke","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-1018.4539480359,"Stroke","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-18754.3922712885,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-27539.1191519582,"Asthma.18to99","AsthmaERV",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-42381.9002652594,"PTB","PTB",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-22273.1801652639,"LBW","LBW",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-25827066.1991049,"Absences","Absences",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-102665.898991171,"LRI.child","YLLs",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-1163.43764018033,"LRI.child","Deaths.child",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-114236.492208515,"COPD","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-31820.2846544991,"COPD","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-6336.94445507908,"COPD","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-41129.8008807022,"Diabetes","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-2134.78702335546,"Diabetes","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-179894.739429523,"IHD","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-6917.53813801621,"IHD","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-19842.4967524952,"LC","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-812.260488611951,"LC","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-37192.3149169186,"LRI","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-1933.07718120022,"LRI","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-146853.221841832,"Stroke","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-10404.7929880574,"Stroke","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-6214.51687350387,"Stroke","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-56275.7459897587,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-58955.7442386671,"Asthma.18to99","AsthmaERV",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-116511.804007118,"PTB","PTB",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-188884.901695713,"LBW","LBW",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-36356287.6052184,"Absences","Absences",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-114732.647509422,"LRI.child","YLLs",FALSE,"0-4","Dhaka","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-1300.80343338907,"LRI.child","Deaths.child",FALSE,"0-4","Dhaka","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-95748.0795368949,"COPD","YLLs",FALSE,"25+","Dhaka","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-39046.5226757227,"COPD","YLDs",FALSE,"25+","Dhaka","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-5282.30381690058,"COPD","Deaths",FALSE,"25+","Dhaka","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-46146.7366859785,"Diabetes","YLDs",FALSE,"25+","Dhaka","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-2744.31986100045,"Diabetes","Deaths",FALSE,"25+","Dhaka","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-195457.432327127,"IHD","YLLs",FALSE,"25+","Dhaka","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-7602.16306924181,"IHD","Deaths",FALSE,"25+","Dhaka","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-18110.9778834417,"LC","YLLs",FALSE,"25+","Dhaka","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-745.87039103169,"LC","Deaths",FALSE,"25+","Dhaka","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-45848.4154771142,"LRI","YLLs",FALSE,"25+","Dhaka","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-2404.55391872718,"LRI","Deaths",FALSE,"25+","Dhaka","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-137109.248915848,"Stroke","YLLs",FALSE,"25+","Dhaka","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-9575.61435091632,"Stroke","YLDs",FALSE,"25+","Dhaka","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-5858.21999980607,"Stroke","Deaths",FALSE,"25+","Dhaka","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-66446.0933050755,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Dhaka","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-77113.543816986,"Asthma.18to99","AsthmaERV",FALSE,"25+","Dhaka","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-192025.932994716,"PTB","PTB",FALSE,"Newborn","Dhaka","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-156577.555573915,"LBW","LBW",FALSE,"Newborn","Dhaka","BGD","0.7.2","gbd2019","GBD only",2020,"0.7.2"
