"scenario","region_id","pollutant","pop","estimate","number","cause","outcome","double_counted","age_group","region_name","iso3","version","epi_version","pop_year","rr_sources","ref"
"scenario","BGD.5_1","PM25",22523497.0999946,"high",-34118.9208005907,"COPD","YLDs",FALSE,"25+","Rajshahi","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.5_1","PM25",22523497.0999946,"high",-13800.163503194,"COPD","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.5_1","PM25",22523497.0999946,"high",-48683.1891735141,"Diabetes","YLDs",FALSE,"25+","Rajshahi","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.5_1","PM25",22523497.0999946,"high",-1843.76826201053,"Diabetes","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.5_1","PM25",22523497.0999946,"high",-40231.9469288596,"LC","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.5_1","PM25",22523497.0999946,"high",-1366.77640119618,"LC","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.5_1","PM25",22523497.0999946,"high",-40425.1897182065,"Dementia","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.5_1","PM25",22523497.0999946,"high",-8612.1689042018,"Dementia","YLDs",FALSE,"25+","Rajshahi","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.5_1","PM25",22523497.0999946,"high",-2861.97066394787,"Dementia","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.5_1","PM25",22523497.0999946,"high",-344589.032522732,"IHD","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.5_1","PM25",22523497.0999946,"high",-14029.3782669342,"IHD","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.5_1","PM25",22523497.0999946,"high",-19415.1703182668,"LRI","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.5_1","PM25",22523497.0999946,"high",-896.714408628417,"LRI","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.5_1","PM25",22523497.0999946,"high",-237269.078670644,"Stroke","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.5_1","PM25",22523497.0999946,"high",-16548.8754925649,"Stroke","YLDs",FALSE,"25+","Rajshahi","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.5_1","PM25",22523497.0999946,"high",-10760.4037597988,"Stroke","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.5_1","PM25",22523497.0999946,"high",-43721.7766343306,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Rajshahi","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.5_1","PM25",22523497.0999946,"high",-45803.9220196712,"Asthma.18to99","AsthmaERV",FALSE,"25+","Rajshahi","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.5_1","PM25",22523497.0999946,"high",-98817.3766277562,"PTB","PTB",FALSE,"Newborn","Rajshahi","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.5_1","PM25",22523497.0999946,"high",-160199.308810133,"LBW","LBW",FALSE,"Newborn","Rajshahi","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.5_1","PM25",22523497.0999946,"high",-30834926.9474225,"Absences","Absences",FALSE,"25+","Rajshahi","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-44633.0722846949,"LRI.child","YLLs",FALSE,"0-4","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-498.587073324162,"LRI.child","Deaths.child",FALSE,"0-4","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-134930.832673652,"COPD","YLLs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-20717.1508946344,"COPD","YLDs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-6963.59404695675,"COPD","Deaths",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-23106.9748122964,"Diabetes","YLDs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-888.72938174717,"Diabetes","Deaths",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-19241.9552791644,"LC","YLLs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-654.670697775114,"LC","Deaths",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-9407.27484916747,"Dementia","YLLs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-3958.94230822459,"Dementia","YLDs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-646.842302674019,"Dementia","Deaths",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-207661.335787177,"IHD","YLLs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-8330.60397235711,"IHD","Deaths",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-8419.01658454647,"LRI","YLLs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-383.029709236159,"LRI","Deaths",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-123406.583894288,"Stroke","YLLs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-8558.45971571252,"Stroke","YLDs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-5539.21237559069,"Stroke","Deaths",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-23999.4970074713,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-27852.4465776214,"Asthma.18to99","AsthmaERV",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-75714.5638327009,"PTB","PTB",FALSE,"Newborn","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-61737.5014998398,"LBW","LBW",FALSE,"Newborn","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"central",-21934321.1063742,"Absences","Absences",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-16269.4048140741,"LRI.child","YLLs",FALSE,"0-4","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-182.124617419171,"LRI.child","Deaths.child",FALSE,"0-4","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-85058.4500748568,"COPD","YLLs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-13967.8300533497,"COPD","YLDs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-4421.92461984825,"COPD","Deaths",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-10000.8482606843,"Diabetes","YLDs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-388.707500307748,"Diabetes","Deaths",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-9082.9096037047,"LC","YLLs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-311.162832948561,"LC","Deaths",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-525.774618336336,"Dementia","YLLs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-735.201688247848,"Dementia","YLDs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-36.4764767053415,"Dementia","Deaths",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-129763.205199947,"IHD","YLLs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-5043.84924853481,"IHD","Deaths",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-2743.84101030126,"LRI","YLLs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-123.609102262984,"LRI","Deaths",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-60511.6452849219,"Stroke","YLLs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-3839.89242191804,"Stroke","YLDs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-2540.58732021321,"Stroke","Deaths",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-12154.248616812,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-17847.408544042,"Asthma.18to99","AsthmaERV",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-29984.195319405,"PTB","PTB",FALSE,"Newborn","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-15757.7498951128,"LBW","LBW",FALSE,"Newborn","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"low",-18272040.4841296,"Absences","Absences",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-78430.1632351221,"LRI.child","YLLs",FALSE,"0-4","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-876.256918864399,"LRI.child","Deaths.child",FALSE,"0-4","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-221789.052584989,"COPD","YLLs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-28460.5877979587,"COPD","YLDs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-11511.5236881126,"COPD","Deaths",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-40609.4960580771,"Diabetes","YLDs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-1537.9949678576,"Diabetes","Deaths",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-33559.8205038127,"LC","YLLs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-1140.10815271005,"LC","Deaths",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-33721.0156191176,"Dementia","YLLs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-7183.91389520861,"Dementia","YLDs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-2387.33715619342,"Dementia","Deaths",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-287441.870498937,"IHD","YLLs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-11702.7251316208,"IHD","Deaths",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-16195.3293506807,"LRI","YLLs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-748.00194606454,"LRI","Deaths",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-197920.01876946,"Stroke","YLLs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-13804.3851582046,"Stroke","YLDs",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-8975.88226008417,"Stroke","Deaths",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-36470.8916163188,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-38207.730887817,"Asthma.18to99","AsthmaERV",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-82429.354665565,"PTB","PTB",FALSE,"Newborn","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-133631.615144292,"LBW","LBW",FALSE,"Newborn","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.6_1","PM25",18788166.5565567,"high",-25721216.4112637,"Absences","Absences",FALSE,"25+","Rangpur","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-24169.1141510596,"LRI.child","YLLs",FALSE,"0-4","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-269.988312983478,"LRI.child","Deaths.child",FALSE,"0-4","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-73065.9694807812,"COPD","YLLs",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-11218.4790162618,"COPD","YLDs",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-3770.83384152898,"COPD","Deaths",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-12512.5850257805,"Diabetes","YLDs",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-481.253043479456,"Diabetes","Deaths",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-10419.6504929189,"LC","YLLs",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-354.508664000402,"LC","Deaths",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-5094.10372267576,"Dementia","YLLs",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-2143.79435846612,"Dementia","YLDs",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-350.269534468581,"Dementia","Deaths",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-112450.034749745,"IHD","YLLs",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-4511.07907317893,"IHD","Deaths",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-4558.95510785491,"LRI","YLLs",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-207.413209351272,"LRI","Deaths",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-66825.50988443,"Stroke","YLLs",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-4634.46451785556,"Stroke","YLDs",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-2999.52141673477,"Stroke","Deaths",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-12995.8919036925,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-15082.2904689816,"Asthma.18to99","AsthmaERV",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-40999.954573993,"PTB","PTB",FALSE,"Newborn","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-33431.2796491608,"LBW","LBW",FALSE,"Newborn","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"central",-11877585.0173267,"Absences","Absences",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-8809.99406926314,"LRI.child","YLLs",FALSE,"0-4","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-98.6217269571967,"LRI.child","Deaths.child",FALSE,"0-4","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-46059.7329320833,"COPD","YLLs",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-7563.6755822828,"COPD","YLDs",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-2394.50244927776,"COPD","Deaths",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-5415.52778796251,"Diabetes","YLDs",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-210.487772080447,"Diabetes","Deaths",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-4918.45772201014,"LC","YLLs",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-168.496803919987,"LC","Deaths",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-284.710554703585,"Dementia","YLLs",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-398.116746567929,"Dementia","YLDs",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-19.7522618137622,"Dementia","Deaths",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-70267.6638318788,"IHD","YLLs",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-2731.27889272316,"IHD","Deaths",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-1485.80868839428,"LRI","YLLs",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-66.9351749672967,"LRI","Deaths",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-32767.47011792,"Stroke","YLLs",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-2079.32803014661,"Stroke","YLDs",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-1375.74542396051,"Stroke","Deaths",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-6581.60882061484,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-9664.49389031783,"Asthma.18to99","AsthmaERV",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-16236.6470042635,"PTB","PTB",FALSE,"Newborn","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-8532.92942841904,"LBW","LBW",FALSE,"Newborn","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"low",-9894434.99243826,"Absences","Absences",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"high",-42470.4702384092,"LRI.child","YLLs",FALSE,"0-4","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"high",-474.499119455679,"LRI.child","Deaths.child",FALSE,"0-4","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
"scenario","BGD.7_1","PM25",10173920.7934886,"high",-120100.290098562,"COPD","YLLs",FALSE,"25+","Sylhet","BGD","0.7.2","gbd2023",2023,"gbd2023","0.7.2"
