"scenario","region_id","pollutant","pop","estimate","number","cause","outcome","double_counted","age_group","region_name","iso3","version","epi_version","pop_year","rr_sources","ref"
"scenario","BGD.2_1","PM25",27382044.6282455,"central",-34099.457604354,"LC","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"central",-1160.16877597508,"LC","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"central",-16640.5147706622,"LRI","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"central",-757.073165272794,"LRI","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"central",-65058.3411900913,"Diabetes","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"central",-2502.24271299235,"Diabetes","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"central",-1188843.91022913,"NCD.LRI","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"central",-48271.5466557243,"NCD.LRI","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"central",-34977.0849718538,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"central",-40592.4086790737,"Asthma.18to99","AsthmaERV",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"central",-110347.093189444,"PTB","PTB",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"central",-89976.7955652403,"LBW","LBW",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"central",-31967278.8516666,"Absences","Absences",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-48178.6655611435,"LRI.child","YLLs",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-539.326492478626,"LRI.child","Deaths.child",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-287251.381400834,"IHD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-10227.5356458809,"IHD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-105461.913154054,"Stroke","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-7334.49118988568,"Stroke","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-3951.67732925507,"Stroke","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-100248.829802162,"COPD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-16462.3105228401,"COPD","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-5211.62527912316,"COPD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-16031.0782973119,"LC","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-549.193590584361,"LC","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-8125.34938425636,"LRI","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-366.044220197271,"LRI","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-30556.6528319816,"Diabetes","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-1187.65926954265,"Diabetes","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-729206.29833454,"NCD.LRI","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-29874.8209609501,"NCD.LRI","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-17713.7123543433,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-26010.9753541089,"Asthma.18to99","AsthmaERV",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-43699.2386620852,"PTB","PTB",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-22965.4878548078,"LBW","LBW",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"low",-26629837.8013336,"Absences","Absences",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-135816.724202233,"LRI.child","YLLs",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-1517.40528606232,"LRI.child","Deaths.child",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-573035.243739806,"IHD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-21901.8736718071,"IHD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-304105.939578943,"Stroke","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-22684.9701620341,"Stroke","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-12648.8779498313,"Stroke","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-320679.801679587,"COPD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-41150.5236365827,"COPD","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-16644.2531329145,"COPD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-58551.4771540346,"LC","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-1989.13508637351,"LC","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-28045.2888156266,"LRI","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-1295.30744066956,"LRI","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-106600.581366978,"Diabetes","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-4037.26156755635,"Diabetes","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-1750649.10454457,"NCD.LRI","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-70339.8672728162,"NCD.LRI","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-53153.0087762309,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-55684.2941095331,"Asthma.18to99","AsthmaERV",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-120133.290352501,"PTB","PTB",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-194755.929941901,"LBW","LBW",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.2_1","PM25",27382044.6282455,"high",-37486334.4725991,"Absences","Absences",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.3_1","PM25",49131305.7111525,"central",-158290.410828794,"LRI.child","YLLs",FALSE,"0-4","Dhaka","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.3_1","PM25",49131305.7111525,"central",-1768.23034199845,"LRI.child","Deaths.child",FALSE,"0-4","Dhaka","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.3_1","PM25",49131305.7111525,"central",-773612.078206782,"IHD","YLLs",TRUE,"25+","Dhaka","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.3_1","PM25",49131305.7111525,"central",-28783.3958649406,"IHD","Deaths",TRUE,"25+","Dhaka","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.3_1","PM25",49131305.7111525,"central",-355107.21739127,"Stroke","YLLs",TRUE,"25+","Dhaka","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.3_1","PM25",49131305.7111525,"central",-26628.6641968267,"Stroke","YLDs",FALSE,"25+","Dhaka","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.3_1","PM25",49131305.7111525,"central",-14440.7929420824,"Stroke","Deaths",TRUE,"25+","Dhaka","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.3_1","PM25",49131305.7111525,"central",-328767.542861614,"COPD","YLLs",TRUE,"25+","Dhaka","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
"scenario","BGD.3_1","PM25",49131305.7111525,"central",-50478.6538388587,"COPD","YLDs",FALSE,"25+","Dhaka","BGD","0.7.2","gbd2023",2023,"fusion","0.7.2"
