"scenario","region_id","pop","estimate","Outcome","number","Pollutant","Cause","double_counted","AgeGrp","region_name","iso3","version","epi_version","calc_causes","pop_year","ref"
"scenario","BGD.1_1",7973697.03268217,"central","Deaths.child",-217.673993112567,"PM25","LRI.child",FALSE,"0-4","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"central","YLDs",-7722.10788018935,"PM25","Diabetes",FALSE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"central","Deaths",-459.229309508918,"PM25","Diabetes",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"central","exac",-11118.9639304403,"PM25","Asthma",FALSE,"0-18","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"central","exac",-12904.0349793447,"PM25","Asthma",FALSE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"central","PTB",-32133.2574493782,"PM25","PTB",FALSE,"Newborn","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"central","LBW",-26201.3928305681,"PM25","LBW",FALSE,"Newborn","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"central","Absences",-9308924.88063228,"PM25","Absences",FALSE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","YLLs",-7373.99031059887,"PM25","COPD",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","YLDs",-3378.59609560656,"PM25","COPD",FALSE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","Deaths",-412.530484249596,"PM25","COPD",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","YLLs",-56843.6843157753,"PM25","IHD",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","Deaths",-2241.53478082075,"PM25","IHD",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","YLLs",-2205.54573904441,"PM25","LC",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","Deaths",-92.9250193708874,"PM25","LC",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","YLLs",-6413.65267245377,"PM25","LRI",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","Deaths",-334.836215844985,"PM25","LRI",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","YLLs",-144418.44645826,"PM25","NCD.LRI",FALSE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","Deaths",-6486.59246786881,"PM25","NCD.LRI",FALSE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","YLLs",-24778.723430931,"PM25","Stroke",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","YLDs",-1641.95179755433,"PM25","Stroke",FALSE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","Deaths",-1055.48459320132,"PM25","Stroke",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","YLLs",-10425.5074874468,"PM25","LRI.child",FALSE,"0-4","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","Deaths.child",-118.287486315205,"PM25","LRI.child",FALSE,"0-4","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","YLDs",-3380.80959111225,"PM25","Diabetes",FALSE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","Deaths",-241.699089495227,"PM25","Diabetes",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","exac",-5631.06184808228,"PM25","Asthma",FALSE,"0-18","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","exac",-8268.70212285103,"PM25","Asthma",FALSE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","PTB",-12725.2911307765,"PM25","PTB",FALSE,"Newborn","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","LBW",-6687.58833929754,"PM25","LBW",FALSE,"Newborn","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"low","Absences",-7754653.15100202,"PM25","Absences",FALSE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","YLLs",-44730.2956138103,"PM25","COPD",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","YLDs",-12459.5101932345,"PM25","COPD",FALSE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","Deaths",-2481.28591209366,"PM25","COPD",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","YLLs",-102646.986563342,"PM25","IHD",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","Deaths",-4001.61366221981,"PM25","IHD",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","YLLs",-10540.1836272995,"PM25","LC",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","Deaths",-431.466604730243,"PM25","LC",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","YLLs",-21257.7334389805,"PM25","LRI",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","Deaths",-1104.87447545883,"PM25","LRI",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","YLLs",-298792.650323859,"PM25","NCD.LRI",FALSE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","Deaths",-13051.563133999,"PM25","NCD.LRI",FALSE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","YLLs",-101253.800638641,"PM25","Stroke",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","YLDs",-7013.94300206599,"PM25","Stroke",FALSE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","Deaths",-4380.73988717757,"PM25","Stroke",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","YLLs",-30825.7403676742,"PM25","LRI.child",FALSE,"0-4","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","Deaths.child",-349.325598690395,"PM25","LRI.child",FALSE,"0-4","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","YLDs",-12349.3445806352,"PM25","Diabetes",FALSE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","Deaths",-640.97612906399,"PM25","Diabetes",TRUE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","exac",-16896.9594765509,"PM25","Asthma",FALSE,"0-18","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","exac",-17701.6368915295,"PM25","Asthma",FALSE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","PTB",-34983.0143736591,"PM25","PTB",FALSE,"Newborn","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","LBW",-56713.2513936925,"PM25","LBW",FALSE,"Newborn","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.1_1",7973697.03268217,"high","Absences",-10916083.0759134,"PM25","Absences",FALSE,"25+","Barisal","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","YLLs",-64783.8747456276,"PM25","COPD",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","YLDs",-26419.1725464488,"PM25","COPD",FALSE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","Deaths",-3574.04671192986,"PM25","COPD",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","YLLs",-258864.815202691,"PM25","IHD",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","Deaths",-10227.3652907618,"PM25","IHD",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","YLLs",-17544.9752488365,"PM25","LC",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","Deaths",-722.560517367501,"PM25","LC",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","YLLs",-46457.0226142058,"PM25","LRI",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","Deaths",-2436.4727682933,"PM25","LRI",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","YLLs",-710267.625681678,"PM25","NCD.LRI",FALSE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","Deaths",-31452.6294421228,"PM25","NCD.LRI",FALSE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","YLLs",-201516.198284215,"PM25","Stroke",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","YLDs",-13852.8590152274,"PM25","Stroke",FALSE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","Deaths",-8702.15957610408,"PM25","Stroke",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","YLLs",-63943.2318955576,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","Deaths.child",-724.968676286358,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","YLDs",-25718.6733609754,"PM25","Diabetes",FALSE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","Deaths",-1529.4746968436,"PM25","Diabetes",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","exac",-37031.9873635914,"PM25","Asthma",FALSE,"0-18","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","exac",-42977.21112182,"PM25","Asthma",FALSE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","PTB",-107020.617321967,"PM25","PTB",FALSE,"Newborn","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","LBW",-87264.3939021817,"PM25","LBW",FALSE,"Newborn","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"central","Absences",-31003607.0541102,"PM25","Absences",FALSE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","YLLs",-24559.2590919152,"PM25","COPD",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","YLDs",-11252.4987671425,"PM25","COPD",FALSE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","Deaths",-1373.94309176632,"PM25","COPD",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","YLLs",-189319.311803758,"PM25","IHD",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","Deaths",-7465.48762975593,"PM25","IHD",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","YLLs",-7345.62522633178,"PM25","LC",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","Deaths",-309.489100300366,"PM25","LC",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","YLLs",-21360.830577977,"PM25","LRI",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","Deaths",-1115.18038835416,"PM25","LRI",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","YLLs",-480989.246639277,"PM25","NCD.LRI",FALSE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","Deaths",-21603.7583902274,"PM25","NCD.LRI",FALSE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","YLLs",-82526.1578975033,"PM25","Stroke",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","YLDs",-5468.56151337926,"PM25","Stroke",FALSE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","Deaths",-3515.31782659079,"PM25","Stroke",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","YLLs",-34722.4133425953,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","Deaths.child",-393.959430563798,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","YLDs",-11259.8708692654,"PM25","Diabetes",FALSE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","Deaths",-804.98486045762,"PM25","Diabetes",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","exac",-18754.3922712885,"PM25","Asthma",FALSE,"0-18","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","exac",-27539.1191519582,"PM25","Asthma",FALSE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","PTB",-42381.9002652594,"PM25","PTB",FALSE,"Newborn","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","LBW",-22273.1801652639,"PM25","LBW",FALSE,"Newborn","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"low","Absences",-25827066.1991049,"PM25","Absences",FALSE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","YLLs",-148975.367876271,"PM25","COPD",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","YLDs",-41496.7102077942,"PM25","COPD",FALSE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","Deaths",-8263.98476665181,"PM25","COPD",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","YLLs",-341868.355100771,"PM25","IHD",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","Deaths",-13327.4743492607,"PM25","IHD",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","YLLs",-35104.3450934759,"PM25","LC",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","Deaths",-1437.01031446275,"PM25","LC",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","YLLs",-70799.4126984947,"PM25","LRI",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","Deaths",-3679.81206428158,"PM25","LRI",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","YLLs",-995136.392234788,"PM25","NCD.LRI",FALSE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","Deaths",-43468.5573293542,"PM25","NCD.LRI",FALSE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","YLLs",-337228.314546502,"PM25","Stroke",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","YLDs",-23360.1125290432,"PM25","Stroke",FALSE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","Deaths",-14590.1637202916,"PM25","Stroke",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","YLLs",-102665.898991171,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","Deaths.child",-1163.43764018033,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","YLDs",-41129.8008807022,"PM25","Diabetes",FALSE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","Deaths",-2134.78702335546,"PM25","Diabetes",TRUE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","exac",-56275.7459897587,"PM25","Asthma",FALSE,"0-18","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","exac",-58955.7442386671,"PM25","Asthma",FALSE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","PTB",-116511.804007118,"PM25","PTB",FALSE,"Newborn","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","LBW",-188884.901695713,"PM25","LBW",FALSE,"Newborn","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.2_1",26556597.3235152,"high","Absences",-36356287.6052184,"PM25","Absences",FALSE,"25+","Chittagong","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","YLLs",-116241.003858315,"PM25","COPD",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","YLDs",-47403.6347773797,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
"scenario","BGD.3_1",47650214.5644629,"central","Deaths",-6412.87325376099,"PM25","COPD",TRUE,"25+","Dhaka","BGD","0.6.1","gbd2019","GEMM and GBD",2020,"0.6.1"
