"scenario","region_id","pollutant","pop","estimate","number","cause","outcome","double_counted","age_group","region_name","iso3","version","epi_version","calc_causes","pop_year","ref"
"scenario","BGD.1_1","PM25",8038946.67188847,"low",-28410.4724872952,"Stroke","YLLs",TRUE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"low",-1508.26946021532,"Stroke","YLDs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"low",-1204.51472686585,"Stroke","Deaths",TRUE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"low",-14026.2641528796,"LRI.child","YLLs",FALSE,"0-4","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"low",-157.01839130463,"LRI.child","Deaths.child",FALSE,"0-4","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"low",-4672.86072553154,"Diabetes","YLDs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"low",-288.351280461869,"Diabetes","Deaths",TRUE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"low",-5677.14144609431,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"low",-8336.36582113415,"Asthma.18to99","AsthmaERV",FALSE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"low",-12829.4235867345,"PTB","PTB",FALSE,"Newborn","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"low",-6742.31360970985,"LBW","LBW",FALSE,"Newborn","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"low",-7818110.33004944,"Absences","Absences",FALSE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-44411.1724566836,"COPD","YLLs",TRUE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-10320.3778700767,"COPD","YLDs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-2300.60497265484,"COPD","Deaths",TRUE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-105561.965523519,"IHD","YLLs",TRUE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-3921.79528203065,"IHD","Deaths",TRUE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-7539.90067274328,"LC","YLLs",TRUE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-278.204512876518,"LC","Deaths",TRUE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-22411.3721986425,"LRI","YLLs",TRUE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-1106.96493955826,"LRI","Deaths",TRUE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-324630.020526918,"NCD.LRI","YLLs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-13653.1110739357,"NCD.LRI","Deaths",FALSE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-108556.868047473,"Stroke","YLLs",TRUE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-6508.59623252008,"Stroke","YLDs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-4601.53395551586,"Stroke","Deaths",TRUE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-34550.5136560089,"LRI.child","YLLs",FALSE,"0-4","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-386.649302311149,"LRI.child","Deaths.child",FALSE,"0-4","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-16872.5155478441,"Diabetes","YLDs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-733.417096763772,"Diabetes","Deaths",TRUE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-17035.2291530898,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-17846.4913317972,"Asthma.18to99","AsthmaERV",FALSE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-35269.2842252566,"PTB","PTB",FALSE,"Newborn","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-57177.3421631921,"LBW","LBW",FALSE,"Newborn","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.1_1","PM25",8038946.67188847,"high",-11005410.5835086,"Absences","Absences",FALSE,"25+","Barisal","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-83665.523986642,"COPD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-20948.5078753341,"COPD","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-4367.70427295939,"COPD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-266379.743012083,"IHD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-10013.5682072184,"IHD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-13823.7277739618,"LC","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-523.490553329852,"LC","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-47078.2158225178,"LRI","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-2334.09069089047,"LRI","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-776936.61640023,"NCD.LRI","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-33091.9235496658,"NCD.LRI","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-217814.436796321,"Stroke","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-12767.915206126,"Stroke","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-9164.13813137183,"Stroke","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-76104.2682631756,"LRI.child","YLLs",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-851.721575010534,"LRI.child","Deaths.child",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-35182.2110981037,"Diabetes","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-1791.56876196356,"Diabetes","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-37335.0241863679,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-43328.8983640487,"Asthma.18to99","AsthmaERV",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-107896.378796132,"PTB","PTB",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-87978.4880286998,"LBW","LBW",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"central",-31257312.9782358,"Absences","Absences",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-34187.9204630387,"COPD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-8688.72345177022,"COPD","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-1827.38836639479,"COPD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-195843.167130183,"IHD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-7490.49158561963,"IHD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-6729.89063960653,"LC","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-255.455075340455,"LC","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-21712.5110522732,"LRI","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-1089.06384414214,"LRI","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-528030.542679497,"NCD.LRI","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-22823.7227593608,"NCD.LRI","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-94621.7889297096,"Stroke","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-5023.32914658287,"Stroke","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-4011.66641277066,"Stroke","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-46714.8234419414,"LRI.child","YLLs",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-522.953677970447,"LRI.child","Deaths.child",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-15563.0794759538,"Diabetes","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-960.361148857194,"Diabetes","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-18907.8615245369,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-27764.4747907992,"Asthma.18to99","AsthmaERV",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-42728.7160133184,"PTB","PTB",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-22455.4440465981,"LBW","LBW",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"low",-26038411.9204611,"Absences","Absences",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-147912.520222832,"COPD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-34372.2765235228,"COPD","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-7662.22238051597,"COPD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-351576.765407135,"IHD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-13061.6372384437,"IHD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-25111.8277010821,"LC","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-926.567085727506,"LC","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-74641.6354305061,"LRI","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-3686.77440722996,"LRI","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-1081188.39967486,"NCD.LRI","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-45472.0277830486,"NCD.LRI","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-361551.36314089,"Stroke","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-21677.0424785304,"Stroke","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-15325.5238851244,"Stroke","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-115071.349553721,"LRI.child","YLLs",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-1287.74516824617,"LRI.child","Deaths.child",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-56194.3348740603,"Diabetes","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-2442.66397746309,"Diabetes","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-56736.2566044517,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-59438.1855735892,"Asthma.18to99","AsthmaERV",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-117465.232905104,"PTB","PTB",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-190430.567606601,"LBW","LBW",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.2_1","PM25",26773912.8782452,"high",-36653795.1026061,"Absences","Absences",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.3_1","PM25",48040141.5074719,"central",-150120.142315131,"COPD","YLLs",TRUE,"25+","Dhaka","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
"scenario","BGD.3_1","PM25",48040141.5074719,"central",-37587.6804887624,"COPD","YLDs",FALSE,"25+","Dhaka","BGD","0.7.2","gbd2021","GEMM and GBD",2021,"0.7.2"
