"scenario","region_id","pop","estimate","Outcome","number","Pollutant","Cause","double_counted","AgeGrp","region_name","iso3","version","epi_version","calc_causes","pop_year","ref"
"scenario","BGD.3_1",47650214.5644629,"low","Deaths",-2465.25118879051,"PM25","COPD",TRUE,"25+","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"low","Deaths",-555.312936180145,"PM25","LC",TRUE,"25+","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"low","Deaths",-2000.95607640606,"PM25","LRI",TRUE,"25+","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"low","Deaths.child",-706.87713366939,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"low","Deaths",-1444.37560485149,"PM25","Diabetes",TRUE,"25+","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"low","Absences",-66349531.7160248,"PM25","Absences",FALSE,"25+","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"low","LBW",-308930.221878924,"PM25","LBW",FALSE,"Newborn","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"low","PTB",-190560.58552217,"PM25","PTB",FALSE,"Newborn","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"low","exac",-105783.652497248,"PM25","Asthma",FALSE,"25+","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"low","exac",-100974.960704501,"PM25","Asthma",FALSE,"0-18","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"high","YLLs",-1785562.43607706,"PM25","NCD.LRI",FALSE,"25+","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"high","YLLs",-184212.309121809,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"high","YLDs",-41914.7965644406,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"high","YLDs",-73798.7556569871,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"high","YLDs",-74457.0970833624,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"high","Deaths",-77995.1609883891,"PM25","NCD.LRI",FALSE,"25+","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"high","Deaths",-23913.3426849954,"PM25","IHD",TRUE,"25+","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"high","Deaths",-26178.9725292454,"PM25","Stroke",TRUE,"25+","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"high","Deaths",-14827.9782417655,"PM25","COPD",TRUE,"25+","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"high","Deaths",-2578.41202249449,"PM25","LC",TRUE,"25+","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"high","Deaths",-6602.64687843326,"PM25","LRI",TRUE,"25+","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"high","Deaths.child",-2087.54353999548,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"high","Deaths",-3830.42520369301,"PM25","Diabetes",TRUE,"25+","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"high","Absences",-47133903.3984156,"PM25","Absences",FALSE,"25+","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"high","LBW",-36428.8433253866,"PM25","LBW",FALSE,"Newborn","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"high","PTB",-69317.6094809811,"PM25","PTB",FALSE,"Newborn","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"high","exac",-49413.1428255366,"PM25","Asthma",FALSE,"25+","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.3_1",47650214.5644629,"high","exac",-33650.8026561707,"PM25","Asthma",FALSE,"0-18","Dhaka","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"central","YLLs",-476448.138973968,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"central","YLLs",-42893.1753821385,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"central","YLDs",-9292.50983520378,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"central","YLDs",-17252.1083837317,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"central","YLDs",-17722.0038445466,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"central","Deaths",-21098.4510932127,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"central","Deaths",-6860.52550221999,"PM25","IHD",TRUE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"central","Deaths",-5837.41618676487,"PM25","Stroke",TRUE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"central","Deaths",-2397.47363238005,"PM25","COPD",TRUE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"central","Deaths",-484.694221372412,"PM25","LC",TRUE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"central","Deaths",-1634.38804492879,"PM25","LRI",TRUE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"central","Deaths.child",-486.309616462597,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"central","Deaths",-1025.97295240582,"PM25","Diabetes",TRUE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"central","Absences",-21152988.7586215,"PM25","Absences",FALSE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"central","LBW",-53358.2296039073,"PM25","LBW",FALSE,"Newborn","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"central","PTB",-65438.266583487,"PM25","PTB",FALSE,"Newborn","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"central","exac",-28829.15047357,"PM25","Asthma",FALSE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"central","exac",-24841.0892231741,"PM25","Asthma",FALSE,"0-18","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"low","YLLs",-322648.003571657,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"low","YLLs",-23291.8249679293,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"low","YLDs",-3668.31580337567,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"low","YLDs",-7553.13113926582,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"low","YLDs",-7548.18592677158,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"low","Deaths",-14491.8198545067,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"low","Deaths",-5007.85557319559,"PM25","IHD",TRUE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"low","Deaths",-2358.07824518785,"PM25","Stroke",TRUE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"low","Deaths",-921.642216903715,"PM25","COPD",TRUE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"low","Deaths",-207.605556749565,"PM25","LC",TRUE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"low","Deaths",-748.063971156878,"PM25","LRI",TRUE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"low","Deaths.child",-264.268327509957,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"low","Deaths",-539.984542163464,"PM25","Diabetes",TRUE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"low","Absences",-24804989.3574058,"PM25","Absences",FALSE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"low","LBW",-115494.573476197,"PM25","LBW",FALSE,"Newborn","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"low","PTB",-71241.6979225915,"PM25","PTB",FALSE,"Newborn","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"low","exac",-39547.5643386948,"PM25","Asthma",FALSE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"low","exac",-37749.8191902792,"PM25","Asthma",FALSE,"0-18","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"high","YLLs",-667538.354504736,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"high","YLLs",-68868.3740350502,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"high","YLDs",-15669.9837332487,"PM25","Stroke",FALSE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"high","YLDs",-27589.9060824756,"PM25","Diabetes",FALSE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"high","YLDs",-27836.0291771293,"PM25","COPD",FALSE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"high","Deaths",-29158.7459354876,"PM25","NCD.LRI",FALSE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"high","Deaths",-8940.08134586497,"PM25","IHD",TRUE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"high","Deaths",-9787.09447046354,"PM25","Stroke",TRUE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"high","Deaths",-5543.48814477022,"PM25","COPD",TRUE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"high","Deaths",-963.94776455575,"PM25","LC",TRUE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"high","Deaths",-2468.421122416,"PM25","LRI",TRUE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"high","Deaths.child",-780.434977511721,"PM25","LRI.child",FALSE,"0-4","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"high","Deaths",-1432.01698572043,"PM25","Diabetes",TRUE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"high","Absences",-17621163.8866521,"PM25","Absences",FALSE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"high","LBW",-13619.0421788701,"PM25","LBW",FALSE,"Newborn","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"high","PTB",-25914.6149337671,"PM25","PTB",FALSE,"Newborn","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"high","exac",-18473.2649983026,"PM25","Asthma",FALSE,"25+","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.4_1",17814188.5041238,"high","exac",-12580.462592065,"PM25","Asthma",FALSE,"0-18","Khulna","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"central","YLLs",-584240.914966559,"PM25","NCD.LRI",FALSE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"central","YLLs",-52597.430824367,"PM25","LRI.child",FALSE,"0-4","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"central","YLDs",-11394.8696706985,"PM25","Stroke",FALSE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"central","YLDs",-21155.2669906942,"PM25","Diabetes",FALSE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"central","YLDs",-21731.4727337921,"PM25","COPD",FALSE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"central","Deaths",-25871.8155508407,"PM25","NCD.LRI",FALSE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"central","Deaths",-8412.66733710008,"PM25","IHD",TRUE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"central","Deaths",-7158.08730272416,"PM25","Stroke",TRUE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"central","Deaths",-2939.88384886199,"PM25","COPD",TRUE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"central","Deaths",-594.352610933579,"PM25","LC",TRUE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"central","Deaths",-2004.15593780245,"PM25","LRI",TRUE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"central","Deaths.child",-596.333476904751,"PM25","LRI.child",FALSE,"0-4","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"central","Deaths",-1258.09154745648,"PM25","Diabetes",TRUE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"central","Absences",-25938691.9491979,"PM25","Absences",FALSE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"central","LBW",-65430.124151426,"PM25","LBW",FALSE,"Newborn","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"central","PTB",-80243.1778302128,"PM25","PTB",FALSE,"Newborn","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"central","exac",-35351.5270028318,"PM25","Asthma",FALSE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"central","exac",-30461.1971572968,"PM25","Asthma",FALSE,"0-18","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"low","YLLs",-395644.66601713,"PM25","NCD.LRI",FALSE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"low","YLLs",-28561.4236206461,"PM25","LRI.child",FALSE,"0-4","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"low","YLDs",-4498.24441746343,"PM25","Stroke",FALSE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"low","YLDs",-9261.96974380078,"PM25","Diabetes",FALSE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"low","YLDs",-9255.90571450566,"PM25","COPD",FALSE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"low","Deaths",-17770.4841277387,"PM25","NCD.LRI",FALSE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"low","Deaths",-6140.84489532246,"PM25","IHD",TRUE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"low","Deaths",-2891.57555426313,"PM25","Stroke",TRUE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"low","Deaths",-1130.15677474407,"PM25","COPD",TRUE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"low","Deaths",-254.574738582692,"PM25","LC",TRUE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"low","Deaths",-917.307768067685,"PM25","LRI",TRUE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"low","Deaths.child",-324.057031251277,"PM25","LRI.child",FALSE,"0-4","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"low","Deaths",-662.151947241876,"PM25","Diabetes",TRUE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"low","Absences",-30416929.9708365,"PM25","Absences",FALSE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"low","LBW",-141624.344313144,"PM25","LBW",FALSE,"Newborn","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"low","PTB",-87359.5914713819,"PM25","PTB",FALSE,"Newborn","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"low","exac",-48494.9006699769,"PM25","Asthma",FALSE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"low","exac",-46290.4293236329,"PM25","Asthma",FALSE,"0-18","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"high","YLLs",-818563.841703719,"PM25","NCD.LRI",FALSE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"high","YLLs",-84449.3210638721,"PM25","LRI.child",FALSE,"0-4","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"high","YLDs",-19215.1986437385,"PM25","Stroke",FALSE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"high","YLDs",-33831.9129720594,"PM25","Diabetes",FALSE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"high","YLDs",-34133.719549213,"PM25","COPD",FALSE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"high","Deaths",-35755.6909369259,"PM25","NCD.LRI",FALSE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"high","Deaths",-10962.7069099938,"PM25","IHD",TRUE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"high","Deaths",-12001.3503266096,"PM25","Stroke",TRUE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"high","Deaths",-6797.66027165401,"PM25","COPD",TRUE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"high","Deaths",-1182.03363152352,"PM25","LC",TRUE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"high","Deaths",-3026.88267014492,"PM25","LRI",TRUE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"high","Deaths.child",-957.002468968122,"PM25","LRI.child",FALSE,"0-4","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"high","Deaths",-1755.99996210852,"PM25","Diabetes",TRUE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"high","Absences",-21607818.5006318,"PM25","Absences",FALSE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"high","LBW",-16700.2471259227,"PM25","LBW",FALSE,"Newborn","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"high","PTB",-31777.5999136338,"PM25","PTB",FALSE,"Newborn","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"high","exac",-22652.7010227607,"PM25","Asthma",FALSE,"25+","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.5_1",21844513.4730702,"high","exac",-15426.6967886975,"PM25","Asthma",FALSE,"0-18","Rajshahi","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.6_1",18221786.5927706,"central","YLLs",-487349.525289723,"PM25","NCD.LRI",FALSE,"25+","Rangpur","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.6_1",18221786.5927706,"central","YLLs",-43874.5940023414,"PM25","LRI.child",FALSE,"0-4","Rangpur","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.6_1",18221786.5927706,"central","YLDs",-9505.12739264594,"PM25","Stroke",FALSE,"25+","Rangpur","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
"scenario","BGD.6_1",18221786.5927706,"central","YLDs",-17646.845780875,"PM25","Diabetes",FALSE,"25+","Rangpur","BGD","0.4.4","gbd2019","GEMM and GBD",2020,"0.4.4"
