"scenario","region_id","pop","estimate","Outcome","number","Pollutant","Cause","double_counted","AgeGrp","region_name","iso3","version","epi_version","calc_causes","pop_year","ref"
"scenario","BGD.1_1",7973697.03268217,"low","YLDs",-3380.80959111225,"PM25","Diabetes",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"low","Deaths",-241.699089495227,"PM25","Diabetes",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"low","YLLs",-17198.3174234214,"PM25","IHD",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"low","Deaths",-666.563240434185,"PM25","IHD",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"low","YLLs",-1438.46722510149,"PM25","LC",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"low","Deaths",-60.6061313490862,"PM25","LC",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"low","YLLs",-4749.70178394938,"PM25","LRI",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"low","Deaths",-247.966681850474,"PM25","LRI",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"low","YLLs",-7007.77843378128,"PM25","Stroke",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"low","YLDs",-459.399902699005,"PM25","Stroke",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"low","Deaths",-305.793815542269,"PM25","Stroke",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"low","exac",-5631.06184808228,"PM25","Asthma",FALSE,"0-18","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"low","exac",-8268.70212285103,"PM25","Asthma",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"low","PTB",-11599.4780313819,"PM25","PTB",FALSE,"Newborn","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"low","LBW",-6095.93393403754,"PM25","LBW",FALSE,"Newborn","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"low","Absences",-7887298.49596452,"PM25","Absences",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"high","YLLs",-30825.7403676742,"PM25","LRI.child",FALSE,"0-4","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"high","Deaths.child",-349.325598690395,"PM25","LRI.child",FALSE,"0-4","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"high","YLLs",-34299.8452644566,"PM25","COPD",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"high","YLDs",-9554.13474993705,"PM25","COPD",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"high","Deaths",-1902.68634878889,"PM25","COPD",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"high","YLDs",-12349.3445806352,"PM25","Diabetes",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"high","Deaths",-640.97612906399,"PM25","Diabetes",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"high","YLLs",-54013.9285357229,"PM25","IHD",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"high","Deaths",-2077.01132237014,"PM25","IHD",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"high","YLLs",-5957.76844258126,"PM25","LC",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"high","Deaths",-243.883618406004,"PM25","LC",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"high","YLLs",-11167.1027533719,"PM25","LRI",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"high","Deaths",-580.412151297459,"PM25","LRI",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"high","YLLs",-44093.1149791233,"PM25","Stroke",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"high","YLDs",-3124.0699237128,"PM25","Stroke",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"high","Deaths",-1865.92710467216,"PM25","Stroke",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"high","exac",-16896.9594765509,"PM25","Asthma",FALSE,"0-18","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"high","exac",-17701.6368915295,"PM25","Asthma",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"high","PTB",-31888.0489670977,"PM25","PTB",FALSE,"Newborn","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"high","LBW",-51695.8006593938,"PM25","LBW",FALSE,"Newborn","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.1_1",7973697.03268217,"high","Absences",-11102805.4962523,"PM25","Absences",FALSE,"25+","Barisal","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"central","YLLs",-63943.2318955576,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"central","Deaths.child",-724.968676286358,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"central","YLLs",-53362.6808609919,"PM25","COPD",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"central","YLDs",-21761.5553059023,"PM25","COPD",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"central","Deaths",-2943.95348873236,"PM25","COPD",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"central","YLDs",-25718.6733609754,"PM25","Diabetes",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"central","Deaths",-1529.4746968436,"PM25","Diabetes",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"central","YLLs",-108933.073473942,"PM25","IHD",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"central","Deaths",-4236.86619804056,"PM25","IHD",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"central","YLLs",-10093.6785108277,"PM25","LC",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"central","Deaths",-415.6912998443,"PM25","LC",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"central","YLLs",-25552.411859547,"PM25","LRI",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"central","Deaths",-1340.11506025708,"PM25","LRI",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"central","YLLs",-76414.2437986698,"PM25","Stroke",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"central","YLDs",-5336.71751044347,"PM25","Stroke",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"central","Deaths",-3264.92526821566,"PM25","Stroke",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"central","exac",-37031.9873635914,"PM25","Asthma",FALSE,"0-18","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"central","exac",-42977.21112182,"PM25","Asthma",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"central","PTB",-97552.447859425,"PM25","PTB",FALSE,"Newborn","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"central","LBW",-79544.0677614144,"PM25","LBW",FALSE,"Newborn","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"central","Absences",-31533931.7601537,"PM25","Absences",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"low","YLLs",-34722.4133425953,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"low","Deaths.child",-393.959430563798,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"low","YLLs",-25010.3789405085,"PM25","COPD",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"low","YLDs",-11459.1917101638,"PM25","COPD",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"low","Deaths",-1399.18053875988,"PM25","COPD",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"low","YLDs",-11259.8708692654,"PM25","Diabetes",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"low","Deaths",-804.98486045762,"PM25","Diabetes",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"low","YLLs",-57279.4261662791,"PM25","IHD",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"low","Deaths",-2220.00553749578,"PM25","IHD",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"low","YLLs",-4790.85105736011,"PM25","LC",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"low","Deaths",-201.85023571586,"PM25","LC",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"low","YLLs",-15819.0005421733,"PM25","LRI",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"low","Deaths",-825.85923349738,"PM25","LRI",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"low","YLLs",-23339.5812802461,"PM25","Stroke",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"low","YLDs",-1530.0428617283,"PM25","Stroke",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"low","Deaths",-1018.4539480359,"PM25","Stroke",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"low","exac",-18754.3922712885,"PM25","Asthma",FALSE,"0-18","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"low","exac",-27539.1191519582,"PM25","Asthma",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"low","PTB",-38632.351590458,"PM25","PTB",FALSE,"Newborn","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"low","LBW",-20302.6603761657,"PM25","LBW",FALSE,"Newborn","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"low","Absences",-26268844.8368647,"PM25","Absences",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"high","YLLs",-102665.898991171,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"high","Deaths.child",-1163.43764018033,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"high","YLLs",-114236.492208515,"PM25","COPD",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"high","YLDs",-31820.2846544991,"PM25","COPD",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"high","Deaths",-6336.94445507908,"PM25","COPD",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"high","YLDs",-41129.8008807022,"PM25","Diabetes",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"high","Deaths",-2134.78702335546,"PM25","Diabetes",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"high","YLLs",-179894.739429523,"PM25","IHD",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"high","Deaths",-6917.53813801621,"PM25","IHD",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"high","YLLs",-19842.4967524952,"PM25","LC",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"high","Deaths",-812.260488611951,"PM25","LC",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"high","YLLs",-37192.3149169186,"PM25","LRI",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"high","Deaths",-1933.07718120022,"PM25","LRI",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"high","YLLs",-146853.221841832,"PM25","Stroke",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"high","YLDs",-10404.7929880574,"PM25","Stroke",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"high","Deaths",-6214.51687350387,"PM25","Stroke",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"high","exac",-56275.7459897587,"PM25","Asthma",FALSE,"0-18","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"high","exac",-58955.7442386671,"PM25","Asthma",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"high","PTB",-106203.944341097,"PM25","PTB",FALSE,"Newborn","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"high","LBW",-172174.156580217,"PM25","LBW",FALSE,"Newborn","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.2_1",26556597.3235152,"high","Absences",-36978171.2945395,"PM25","Absences",FALSE,"25+","Chittagong","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.3_1",47650214.5644629,"central","YLLs",-114732.647509422,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.3_1",47650214.5644629,"central","Deaths.child",-1300.80343338907,"PM25","LRI.child",FALSE,"0-4","Dhaka","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.3_1",47650214.5644629,"central","YLLs",-95748.0795368949,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.3_1",47650214.5644629,"central","YLDs",-39046.5226757227,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.3_1",47650214.5644629,"central","Deaths",-5282.30381690058,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.3_1",47650214.5644629,"central","YLDs",-46146.7366859785,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.3_1",47650214.5644629,"central","Deaths",-2744.31986100045,"PM25","Diabetes",FALSE,"25+","Dhaka","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.3_1",47650214.5644629,"central","YLLs",-195457.432327127,"PM25","IHD",FALSE,"25+","Dhaka","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.3_1",47650214.5644629,"central","Deaths",-7602.16306924181,"PM25","IHD",FALSE,"25+","Dhaka","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.3_1",47650214.5644629,"central","YLLs",-18110.9778834417,"PM25","LC",FALSE,"25+","Dhaka","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.3_1",47650214.5644629,"central","Deaths",-745.87039103169,"PM25","LC",FALSE,"25+","Dhaka","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.3_1",47650214.5644629,"central","YLLs",-45848.4154771142,"PM25","LRI",FALSE,"25+","Dhaka","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.3_1",47650214.5644629,"central","Deaths",-2404.55391872718,"PM25","LRI",FALSE,"25+","Dhaka","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.3_1",47650214.5644629,"central","YLLs",-137109.248915848,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.3_1",47650214.5644629,"central","YLDs",-9575.61435091632,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.3_1",47650214.5644629,"central","Deaths",-5858.21999980607,"PM25","Stroke",FALSE,"25+","Dhaka","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.3_1",47650214.5644629,"central","exac",-66446.0933050755,"PM25","Asthma",FALSE,"0-18","Dhaka","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.3_1",47650214.5644629,"central","exac",-77113.543816986,"PM25","Asthma",FALSE,"25+","Dhaka","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.3_1",47650214.5644629,"central","PTB",-175037.299212808,"PM25","PTB",FALSE,"Newborn","Dhaka","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.3_1",47650214.5644629,"central","LBW",-142725.058108456,"PM25","LBW",FALSE,"Newborn","Dhaka","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
"scenario","BGD.3_1",47650214.5644629,"central","Absences",-56580991.7636528,"PM25","Absences",FALSE,"25+","Dhaka","BGD","0.5.1","gbd2019","GBD only",2020,"0.5.0"
