"scenario","region_id","pollutant","pop","estimate","number","cause","outcome","double_counted","age_group","region_name","iso3","version","epi_version","calc_causes","pop_year","ref"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-148901.663635839,"COPD","YLLs",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-37282.5929330669,"COPD","YLDs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-7773.31452100689,"COPD","Deaths",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-474082.812171464,"IHD","YLLs",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-17821.4023403932,"IHD","Deaths",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-24602.4403495101,"LC","YLLs",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-931.669468787477,"LC","Deaths",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-83786.2995766235,"LRI","YLLs",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-4154.0406417105,"LRI","Deaths",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-1382733.88140214,"NCD.LRI","YLLs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-58894.5390486281,"NCD.LRI","Deaths",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-387649.899952264,"Stroke","YLLs",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-22723.383835581,"Stroke","YLDs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-16309.6500031214,"Stroke","Deaths",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-135444.704272506,"LRI.child","YLLs",FALSE,"0-4","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-1515.83057668836,"LRI.child","Deaths.child",FALSE,"0-4","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-62614.6770291108,"Diabetes","YLDs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-3188.50054912662,"Diabetes","Deaths",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-66446.0933050755,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-77113.543816986,"Asthma.18to99","AsthmaERV",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-192025.932994716,"PTB","PTB",FALSE,"Newborn","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-156577.555573915,"LBW","LBW",FALSE,"Newborn","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-55629435.8951067,"Absences","Absences",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-60845.11266563,"COPD","YLLs",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-15463.5423910914,"COPD","YLDs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-3252.24961130233,"COPD","Deaths",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-348547.07181481,"IHD","YLLs",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-13331.0186251518,"IHD","Deaths",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-11977.3577523361,"LC","YLLs",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-454.639902912522,"LC","Deaths",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-38642.3088429016,"LRI","YLLs",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-1938.23465713664,"LRI","Deaths",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-939749.403446813,"NCD.LRI","YLLs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-40619.9606157319,"NCD.LRI","Deaths",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-168400.807363406,"Stroke","YLLs",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-8940.14680450706,"Stroke","YLDs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-7139.66487449406,"Stroke","Deaths",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-83139.5609028891,"LRI.child","YLLs",FALSE,"0-4","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-930.713978038465,"LRI.child","Deaths.child",FALSE,"0-4","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-27698.008867264,"Diabetes","YLDs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-1709.17919284044,"Diabetes","Deaths",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-33650.8026561707,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-49413.1428255366,"Asthma.18to99","AsthmaERV",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-76045.3840033586,"PTB","PTB",FALSE,"Newborn","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-39964.5256121721,"LBW","LBW",FALSE,"Newborn","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-46341224.779886,"Absences","Absences",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-263243.678928798,"COPD","YLLs",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-61173.21584122,"COPD","YLDs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-13636.6522940649,"COPD","Deaths",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-625710.12252535,"IHD","YLLs",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-23246.1284163189,"IHD","Deaths",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-44692.1592485892,"LC","YLLs",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-1649.03503810081,"LC","Deaths",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-132841.619373311,"LRI","YLLs",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-6561.44629864771,"LRI","Deaths",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-1924218.52806492,"NCD.LRI","YLLs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-80927.7258201604,"NCD.LRI","Deaths",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-643462.168121713,"Stroke","YLLs",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-38579.1845189814,"Stroke","YLDs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-27275.2251327578,"Stroke","Deaths",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-204795.411167279,"LRI.child","YLLs",FALSE,"0-4","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-2291.8328691933,"LRI.child","Deaths.child",FALSE,"0-4","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-100010.488800536,"Diabetes","YLDs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-4347.27128471291,"Diabetes","Deaths",TRUE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-100974.960704501,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-105783.652497248,"Asthma.18to99","AsthmaERV",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-209055.866329526,"PTB","PTB",FALSE,"Newborn","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-338914.130607336,"LBW","LBW",FALSE,"Newborn","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-65233692.5567644,"Absences","Absences",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-55667.3737743192,"COPD","YLLs",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-13938.2192609787,"COPD","YLDs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-2906.07904801195,"COPD","Deaths",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-177237.409312446,"IHD","YLLs",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-6662.58953084267,"IHD","Deaths",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-9197.70276070263,"LC","YLLs",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-348.307676937405,"LC","Deaths",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-31323.7820304405,"LRI","YLLs",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-1553.00167526237,"LRI","Deaths",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-516939.58231842,"NCD.LRI","YLLs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-22017.9159750981,"NCD.LRI","Deaths",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-144924.182492654,"Stroke","YLLs",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-8495.2113395203,"Stroke","YLDs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-6097.41597698015,"Stroke","Deaths",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-50636.4455197061,"LRI.child","YLLs",FALSE,"0-4","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-566.698217001943,"LRI.child","Deaths.child",FALSE,"0-4","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-23408.7017218446,"Diabetes","YLDs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-1192.03135488093,"Diabetes","Deaths",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-24841.0892231741,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-28829.15047357,"Asthma.18to99","AsthmaERV",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-71789.5228660587,"PTB","PTB",FALSE,"Newborn","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-58537.0310711858,"LBW","LBW",FALSE,"Newborn","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-20797246.4861171,"Absences","Absences",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-22747.1442990846,"COPD","YLLs",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-5781.0958799303,"COPD","YLDs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-1215.86415019863,"COPD","Deaths",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-130305.462349378,"IHD","YLLs",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-4983.84489788954,"IHD","Deaths",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-4477.77435488342,"LC","YLLs",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-169.968614118695,"LC","Deaths",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-14446.553499371,"LRI","YLLs",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-724.615363499509,"LRI","Deaths",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-351328.386926605,"NCD.LRI","YLLs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-15185.9050804442,"NCD.LRI","Deaths",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-62957.1924080206,"Stroke","YLLs",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-3342.30311207884,"Stroke","YLDs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-2669.18705598786,"Stroke","Deaths",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-31081.9966627959,"LRI.child","YLLs",FALSE,"0-4","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-347.950463596974,"LRI.child","Deaths.child",FALSE,"0-4","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-10354.9911718198,"Diabetes","YLDs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-638.982229290806,"Diabetes","Deaths",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-12580.462592065,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-18473.2649983026,"Asthma.18to99","AsthmaERV",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-28429.8154349681,"PTB","PTB",FALSE,"Newborn","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-14940.8685614623,"LBW","LBW",FALSE,"Newborn","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-17324818.3935049,"Absences","Absences",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-98414.5100251871,"COPD","YLLs",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-22869.8067439904,"COPD","YLDs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-5098.10704426159,"COPD","Deaths",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-233923.775023627,"IHD","YLLs",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-8690.64111010768,"IHD","Deaths",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-16708.3098531198,"LC","YLLs",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-616.49714040409,"LC","Deaths",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-49663.2737195293,"LRI","YLLs",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-2453.01815096062,"LRI","Deaths",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-719375.387821246,"NCD.LRI","YLLs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-30255.0948856705,"NCD.LRI","Deaths",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-240560.435308957,"Stroke","YLLs",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-14422.9542644926,"Stroke","YLDs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-10196.9320904114,"Stroke","Deaths",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-76563.434029829,"LRI.child","YLLs",FALSE,"0-4","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-856.809211142669,"LRI.child","Deaths.child",FALSE,"0-4","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-37389.2482157049,"Diabetes","YLDs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-1625.24158290352,"Diabetes","Deaths",TRUE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-37749.8191902792,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-39547.5643386948,"Asthma.18to99","AsthmaERV",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-78156.2191215089,"PTB","PTB",FALSE,"Newborn","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-126704.155784705,"LBW","LBW",FALSE,"Newborn","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-24387829.2395546,"Absences","Absences",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-68261.6946678235,"COPD","YLLs",TRUE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-17091.6356008343,"COPD","YLDs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GEMM and GBD",2020,"0.7.1"
