"scenario","region_id","pollutant","pop","estimate","number","cause","outcome","double_counted","age_group","region_name","iso3","version","epi_version","calc_causes","pop_year","ref"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-77113.543816986,"Asthma.18to99","AsthmaERV",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-192025.932994716,"PTB","PTB",FALSE,"Newborn","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-156577.555573915,"LBW","LBW",FALSE,"Newborn","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-55629435.8951067,"Absences","Absences",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-83139.5609028891,"LRI.child","YLLs",FALSE,"0-4","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-930.713978038465,"LRI.child","Deaths.child",FALSE,"0-4","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-61962.7537927762,"COPD","YLLs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-15747.5864201103,"COPD","YLDs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-3311.98896853405,"COPD","Deaths",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-27698.008867264,"Diabetes","YLDs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-1709.17919284044,"Diabetes","Deaths",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-105603.777818568,"IHD","YLLs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-3968.28223725982,"IHD","Deaths",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-7811.68862882689,"LC","YLLs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-296.518266651925,"LC","Deaths",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-28616.9913807998,"LRI","YLLs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-1435.38122172624,"LRI","Deaths",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-47791.4783273269,"Stroke","YLLs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-2504.97506585303,"Stroke","YLDs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-2075.57789646017,"Stroke","Deaths",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-33650.8026561707,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-49413.1428255366,"Asthma.18to99","AsthmaERV",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-76045.3840033586,"PTB","PTB",FALSE,"Newborn","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-39964.5256121721,"LBW","LBW",FALSE,"Newborn","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"low",-46341224.779886,"Absences","Absences",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-204795.411167279,"LRI.child","YLLs",FALSE,"0-4","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-2291.8328691933,"LRI.child","Deaths.child",FALSE,"0-4","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-201859.105337912,"COPD","YLLs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-46908.5171222349,"COPD","YLDs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-10456.7845392735,"COPD","Deaths",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-100010.488800536,"Diabetes","YLDs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-4347.27128471291,"Diabetes","Deaths",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-329981.531485027,"IHD","YLLs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-12085.9834501215,"IHD","Deaths",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-25261.9447077205,"LC","YLLs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-932.106048443194,"LC","Deaths",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-69784.2983930664,"LRI","YLLs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-3446.85595188481,"LRI","Deaths",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-279732.779380376,"Stroke","YLLs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-17085.3381121698,"Stroke","YLDs",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-11603.5399831985,"Stroke","Deaths",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-100974.960704501,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-105783.652497248,"Asthma.18to99","AsthmaERV",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-209055.866329526,"PTB","PTB",FALSE,"Newborn","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-338914.130607336,"LBW","LBW",FALSE,"Newborn","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.3_1","PM25",47650214.5644629,"high",-65233692.5567644,"Absences","Absences",FALSE,"25+","Dhaka","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-50636.4455197061,"LRI.child","YLLs",FALSE,"0-4","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-566.698217001943,"LRI.child","Deaths.child",FALSE,"0-4","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-45853.3904116168,"COPD","YLLs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-11480.9549307536,"COPD","YLDs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-2393.74642848671,"COPD","Deaths",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-23408.7017218446,"Diabetes","YLDs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-1192.03135488093,"Diabetes","Deaths",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-74749.0232819008,"IHD","YLLs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-2764.73943576488,"IHD","Deaths",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-5291.46683811034,"LC","YLLs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-200.382483531435,"LC","Deaths",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-17228.7876923853,"LRI","YLLs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-854.186002284531,"LRI","Deaths",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-54953.4182437046,"Stroke","YLLs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-3258.79753826003,"Stroke","YLDs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-2288.44942420366,"Stroke","Deaths",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-24841.0892231741,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-28829.15047357,"Asthma.18to99","AsthmaERV",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-71789.5228660587,"PTB","PTB",FALSE,"Newborn","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-58537.0310711858,"LBW","LBW",FALSE,"Newborn","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"central",-20797246.4861171,"Absences","Absences",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-31081.9966627959,"LRI.child","YLLs",FALSE,"0-4","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-347.950463596974,"LRI.child","Deaths.child",FALSE,"0-4","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-23164.9780885214,"COPD","YLLs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-5887.28666884202,"COPD","YLDs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-1238.19790421355,"COPD","Deaths",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-10354.9911718198,"Diabetes","YLDs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-638.982229290806,"Diabetes","Deaths",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-39480.3176019817,"IHD","YLLs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-1483.55528843376,"IHD","Deaths",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-2920.42533368204,"LC","YLLs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-110.854323434524,"LC","Deaths",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-10698.5557890572,"LRI","YLLs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-536.62196262555,"LRI","Deaths",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-17867.0004237229,"Stroke","YLLs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-936.493118218108,"Stroke","YLDs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-775.961582555173,"Stroke","Deaths",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-12580.462592065,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-18473.2649983026,"Asthma.18to99","AsthmaERV",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-28429.8154349681,"PTB","PTB",FALSE,"Newborn","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-14940.8685614623,"LBW","LBW",FALSE,"Newborn","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"low",-17324818.3935049,"Absences","Absences",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-76563.434029829,"LRI.child","YLLs",FALSE,"0-4","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-856.809211142669,"LRI.child","Deaths.child",FALSE,"0-4","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-75465.6864954638,"COPD","YLLs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-17536.9024904165,"COPD","YLDs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-3909.30308776721,"COPD","Deaths",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-37389.2482157049,"Diabetes","YLDs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-1625.24158290352,"Diabetes","Deaths",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-123364.674398292,"IHD","YLLs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-4518.38442714495,"IHD","Deaths",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-9444.26062122515,"LC","YLLs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-348.470893669064,"LC","Deaths",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-26089.0881093585,"LRI","YLLs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-1288.61836687784,"LRI","Deaths",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-104579.014139024,"Stroke","YLLs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-6387.40951260843,"Stroke","YLDs",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-4338.02135971905,"Stroke","Deaths",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-37749.8191902792,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-39547.5643386948,"Asthma.18to99","AsthmaERV",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-78156.2191215089,"PTB","PTB",FALSE,"Newborn","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-126704.155784705,"LBW","LBW",FALSE,"Newborn","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.4_1","PM25",17814188.5041238,"high",-24387829.2395546,"Absences","Absences",FALSE,"25+","Khulna","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-62092.557071996,"LRI.child","YLLs",FALSE,"0-4","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-694.909388300125,"LRI.child","Deaths.child",FALSE,"0-4","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-56227.372041148,"COPD","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-14078.433862452,"COPD","YLDs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-2935.31339337108,"COPD","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-28704.7428532343,"Diabetes","YLDs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-1461.71940338404,"Diabetes","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-91660.4225784591,"IHD","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-3390.24075332501,"IHD","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-6488.62105678559,"LC","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-245.717499860092,"LC","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-21126.670169896,"LRI","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-1047.43910344796,"LRI","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-67386.2121161445,"Stroke","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-3996.07575242903,"Stroke","YLDs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-2806.19374089841,"Stroke","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-30461.1971572968,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-35351.5270028318,"Asthma.18to99","AsthmaERV",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-88031.357651227,"PTB","PTB",FALSE,"Newborn","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-71780.590152172,"LBW","LBW",FALSE,"Newborn","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"central",-25502465.6870325,"Absences","Absences",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"low",-38114.0625470082,"LRI.child","YLLs",FALSE,"0-4","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"low",-426.671615619516,"LRI.child","Deaths.child",FALSE,"0-4","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"low",-28405.8785973294,"COPD","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"low",-7219.24060293711,"COPD","YLDs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"low",-1518.33078417571,"COPD","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"low",-12697.7293472547,"Diabetes","YLDs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"low",-783.547109853713,"Diabetes","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"low",-48412.4398693736,"IHD","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"low",-1819.19841472059,"IHD","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"low",-3581.14940424847,"LC","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"low",-135.934272911336,"LC","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"low",-13119.0228520571,"LRI","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"low",-658.028609599905,"LRI","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"low",-21909.2736887238,"Stroke","YLLs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"low",-1148.36757978716,"Stroke","YLDs",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
"scenario","BGD.5_1","PM25",21844513.4730702,"low",-951.517002348295,"Stroke","Deaths",FALSE,"25+","Rajshahi","BGD","0.7.1","gbd2021","GBD only",2020,"0.7.1"
