"scenario","region_id","pollutant","pop","estimate","number","cause","outcome","double_counted","age_group","region_name","iso3","version","epi_version","calc_causes","pop_year","ref"
"scenario","BGD.1_1","PM25",7973697.03268217,"central",-12904.0349793447,"Asthma.18to99","AsthmaERV",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"central",-32133.2574493782,"PTB","PTB",FALSE,"Newborn","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"central",-26201.3928305681,"LBW","LBW",FALSE,"Newborn","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"central",-9308924.88063228,"Absences","Absences",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-7373.99031059887,"COPD","YLLs",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-3378.59609560656,"COPD","YLDs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-412.530484249596,"COPD","Deaths",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-56843.6843157753,"IHD","YLLs",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-2241.53478082075,"IHD","Deaths",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-2205.54573904441,"LC","YLLs",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-92.9250193708874,"LC","Deaths",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-6413.65267245377,"LRI","YLLs",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-334.836215844985,"LRI","Deaths",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-144418.44645826,"NCD.LRI","YLLs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-6486.59246786881,"NCD.LRI","Deaths",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-24778.723430931,"Stroke","YLLs",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-1641.95179755433,"Stroke","YLDs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-1055.48459320132,"Stroke","Deaths",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-10425.5074874468,"LRI.child","YLLs",FALSE,"0-4","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-118.287486315205,"LRI.child","Deaths.child",FALSE,"0-4","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-3380.80959111225,"Diabetes","YLDs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-241.699089495227,"Diabetes","Deaths",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-5631.06184808228,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-8268.70212285103,"Asthma.18to99","AsthmaERV",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-12725.2911307765,"PTB","PTB",FALSE,"Newborn","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-6687.58833929754,"LBW","LBW",FALSE,"Newborn","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"low",-7754653.15100202,"Absences","Absences",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-44730.2956138103,"COPD","YLLs",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-12459.5101932345,"COPD","YLDs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-2481.28591209366,"COPD","Deaths",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-102646.986563342,"IHD","YLLs",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-4001.61366221981,"IHD","Deaths",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-10540.1836272995,"LC","YLLs",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-431.466604730243,"LC","Deaths",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-21257.7334389805,"LRI","YLLs",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-1104.87447545883,"LRI","Deaths",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-298792.650323859,"NCD.LRI","YLLs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-13051.563133999,"NCD.LRI","Deaths",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-101253.800638641,"Stroke","YLLs",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-7013.94300206599,"Stroke","YLDs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-4380.73988717757,"Stroke","Deaths",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-30825.7403676742,"LRI.child","YLLs",FALSE,"0-4","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-349.325598690395,"LRI.child","Deaths.child",FALSE,"0-4","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-12349.3445806352,"Diabetes","YLDs",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-640.97612906399,"Diabetes","Deaths",TRUE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-16896.9594765509,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-17701.6368915295,"Asthma.18to99","AsthmaERV",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-34983.0143736591,"PTB","PTB",FALSE,"Newborn","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-56713.2513936925,"LBW","LBW",FALSE,"Newborn","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.1_1","PM25",7973697.03268217,"high",-10916083.0759134,"Absences","Absences",FALSE,"25+","Barisal","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-64783.8747456276,"COPD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-26419.1725464488,"COPD","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-3574.04671192986,"COPD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-258864.815202691,"IHD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-10227.3652907618,"IHD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-17544.9752488365,"LC","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-722.560517367501,"LC","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-46457.0226142058,"LRI","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-2436.4727682933,"LRI","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-710267.625681678,"NCD.LRI","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-31452.6294421228,"NCD.LRI","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-201516.198284215,"Stroke","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-13852.8590152274,"Stroke","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-8702.15957610408,"Stroke","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-63943.2318955576,"LRI.child","YLLs",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-724.968676286358,"LRI.child","Deaths.child",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-25718.6733609754,"Diabetes","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-1529.4746968436,"Diabetes","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-37031.9873635914,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-42977.2111218199,"Asthma.18to99","AsthmaERV",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-107020.617321966,"PTB","PTB",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-87264.3939021817,"LBW","LBW",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"central",-31003607.0541102,"Absences","Absences",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-24559.2590919152,"COPD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-11252.4987671425,"COPD","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-1373.94309176632,"COPD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-189319.311803758,"IHD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-7465.48762975593,"IHD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-7345.62522633178,"LC","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-309.489100300366,"LC","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-21360.830577977,"LRI","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-1115.18038835416,"LRI","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-480989.246639277,"NCD.LRI","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-21603.7583902274,"NCD.LRI","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-82526.1578975033,"Stroke","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-5468.56151337926,"Stroke","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-3515.31782659079,"Stroke","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-34722.4133425953,"LRI.child","YLLs",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-393.959430563798,"LRI.child","Deaths.child",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-11259.8708692654,"Diabetes","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-804.98486045762,"Diabetes","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-18754.3922712885,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-27539.1191519582,"Asthma.18to99","AsthmaERV",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-42381.9002652594,"PTB","PTB",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-22273.1801652639,"LBW","LBW",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"low",-25827066.1991049,"Absences","Absences",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-148975.367876271,"COPD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-41496.7102077942,"COPD","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-8263.98476665181,"COPD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-341868.355100771,"IHD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-13327.4743492607,"IHD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-35104.3450934759,"LC","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-1437.01031446275,"LC","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-70799.4126984947,"LRI","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-3679.81206428158,"LRI","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-995136.392234788,"NCD.LRI","YLLs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-43468.5573293542,"NCD.LRI","Deaths",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-337228.314546502,"Stroke","YLLs",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-23360.1125290432,"Stroke","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-14590.1637202916,"Stroke","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-102665.898991171,"LRI.child","YLLs",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-1163.43764018033,"LRI.child","Deaths.child",FALSE,"0-4","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-41129.8008807022,"Diabetes","YLDs",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-2134.78702335546,"Diabetes","Deaths",TRUE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-56275.7459897587,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-58955.7442386671,"Asthma.18to99","AsthmaERV",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-116511.804007118,"PTB","PTB",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-188884.901695713,"LBW","LBW",FALSE,"Newborn","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.2_1","PM25",26556597.3235152,"high",-36356287.6052184,"Absences","Absences",FALSE,"25+","Chittagong","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-116241.003858315,"COPD","YLLs",TRUE,"25+","Dhaka","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
"scenario","BGD.3_1","PM25",47650214.5644629,"central",-47403.6347773797,"COPD","YLDs",FALSE,"25+","Dhaka","BGD","0.7.2","gbd2019","GEMM and GBD",2020,"0.7.2"
