"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","1990",479404.856305109,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","1991",473158.07133552,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","1992",487416.291330173,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","1993",507344.513626895,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","1994",531372.466470063,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","1995",547754.872852586,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","1996",569890.495776655,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","1997",593560.817957032,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","1998",623216.84837093,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","1999",648818.884308937,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2000",670950.695893794,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2001",688481.585825738,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2002",716750.923989421,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2003",736344.383658631,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2004",766231.000094897,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2005",789153.664566386,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2006",811130.481689927,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2007",846688.370874667,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2008",868132.235731634,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2009",884388.867920138,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2010",906201.162234332,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2011",930393.002663645,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2012",966938.663927673,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2013",988423.183069576,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2014",1013564.68218605,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2015",1038999.0191987,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2016",1066059.52760876,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2017",1090330.13571513,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2018",1122223.51935461,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2019",1156335.95542686,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2020",1190221,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2021",1223255,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2022",1255818,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2023",1288557,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2024",1322018,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2025",1356407,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2026",1391777,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2027",1428033,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2028",1465238,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2029",1503479,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2030",1542855,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2031",1583458,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2032",1625542,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2033",1669185,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2034",1714446,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2035",1761375,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2036",1810016,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2037",1860204,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2038",1911938,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2039",1965214,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2040",2020034,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2041",2076417,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2042",2134617,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2043",2194686,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2044",2256681,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2045",2320656,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2046",2386658,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2047",2454445,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2048",2523980,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2049",2595228,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2050",2668185,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2051",2742909,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2052",2819495,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2053",2898086,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2054",2978872,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2055",3062064,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2056",3147863,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2057",3236058,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2058",3326692,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2059",3419770,
"AUS","GDPLTFORECAST","TOT","MLN_USD","A","2060",3515286,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","1990",233031.942408867,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","1991",241052.033622425,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","1992",246098.51756195,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","1993",247394.987832943,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","1994",253337.709263159,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","1995",260096.717962035,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","1996",266334.654730476,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","1997",272430.400381502,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","1998",282018.298062278,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","1999",291533.835735493,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2000",302638.931051531,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2001",306100.360768294,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2002",310664.366429733,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2003",313730.703303555,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2004",321596.769357018,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2005",329305.543395161,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2006",341670.619568445,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2007",354229.213513927,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2008",357663.139083553,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2009",345324.636546378,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2010",351629.72459902,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2011",362303.365838538,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2012",364368.869770318,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2013",364390.958414582,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2014",367718.929319915,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2015",371652.389573612,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2016",377208.703840443,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2017",388902.863737408,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2018",399584.945589007,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2019",407581.319274482,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2020",412249.4,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2021",416781.3,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2022",421635.5,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2023",426882.7,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2024",432577.4,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2025",438767.7,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2026",445404.5,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2027",452513.5,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2028",460090.5,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2029",468142.5,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2030",476680.2,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2031",485708.1,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2032",495210.2,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2033",505156.8,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2034",515503.4,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2035",526193.3,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2036",537178.9,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2037",548355.4,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2038",559681,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2039",571116.7,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2040",582628.2,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2041",594191.9,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2042",605865.4,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2043",617652,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2044",629556.2,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2045",641575,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2046",653701.6,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2047",665850.3,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2048",678007.5,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2049",690162.1,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2050",702311.5,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2051",714465.1,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2052",726724.9,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2053",739124.6,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2054",751700.8,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2055",764490.1,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2056",777526.5,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2057",790752.6,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2058",804194,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2059",817859.6,
"AUT","GDPLTFORECAST","TOT","MLN_USD","A","2060",831738.5,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","1990",298071.06854743,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","1991",303534.932693196,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","1992",308181.004740809,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","1993",305216.69458539,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","1994",315065.950237464,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","1995",322579.508239439,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","1996",327707.876509955,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","1997",339866.783663317,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","1998",346583.08977599,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","1999",358930.983897891,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2000",371997.923113106,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2001",374994.876223656,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2002",381668.68822506,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2003",384624.265490427,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2004",398600.355033581,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2005",406968.340155315,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2006",417170.281658131,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2007",431540.000863567,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2008",434911.573112936,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2009",425124.508328035,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2010",436790.26013746,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2011",444646.079391793,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2012",445688.30338397,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2013",446582.91625279,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2014",452358.760587115,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2015",458814.510701744,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2016",465292.626138093,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2017",473341.90542531,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2018",481339.783703659,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2019",489703.889900473,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2020",496297.6,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2021",502807,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2022",509521.1,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2023",516616.7,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2024",524280.8,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2025",532611.6,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2026",541629.6,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2027",551309.7,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2028",561626.1,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2029",572575,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2030",584174.2,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2031",596438.7,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2032",609253.3,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2033",622550.9,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2034",636268.3,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2035",650353.9,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2036",664772,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2037",679578.1,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2038",694772.4,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2039",710370.5,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2040",726402.8,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2041",742909.1,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2042",759846,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2043",777240.2,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2044",795104.4,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2045",813439.6,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2046",832243,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2047",851512.9,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2048",871253.3,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2049",891469.2,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2050",912166.9,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2051",933357.1,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2052",955062.6,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2053",977320.3,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2054",1000169,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2055",1023642,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2056",1047764,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2057",1072440,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2058",1097692,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2059",1123530,
"BEL","GDPLTFORECAST","TOT","MLN_USD","A","2060",1149950,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","1990",855451.381306774,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","1991",837267.108613489,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","1992",844659.980234768,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","1993",867087.920464481,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","1994",906050.519722101,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","1995",930311.910947052,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","1996",945299.254614206,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","1997",985756.950014319,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","1998",1024021.2242343,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","1999",1076893.39673629,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2000",1132705.89645008,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2001",1152763.64060506,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2002",1187462.24107324,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2003",1208863.56003248,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2004",1246168.8411499,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2005",1286063.46784819,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2006",1319802.00514786,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2007",1347026.40898272,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2008",1360501.53545222,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2009",1320372.56431132,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2010",1361085.7914598,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2011",1403840.49042381,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2012",1428344.78661895,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2013",1463696.55534177,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2014",1505495.47140106,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2015",1520564.35409344,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2016",1542066.25925179,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2017",1588338.69301313,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2018",1621635.53898152,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2019",1657928.89428381,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2020",1684775,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2021",1710503,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2022",1736864,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2023",1764255,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2024",1792774,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2025",1822387,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2026",1852965,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2027",1884677,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2028",1917532,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2029",1951559,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2030",1986793,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2031",2023273,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2032",2060808,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2033",2099401,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2034",2139034,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2035",2179688,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2036",2221353,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2037",2264030,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2038",2307720,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2039",2352425,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2040",2398151,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2041",2444905,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2042",2492690,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2043",2541479,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2044",2591227,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2045",2641896,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2046",2693479,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2047",2745988,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2048",2799434,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2049",2853831,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2050",2909216,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2051",2965657,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2052",3023227,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2053",3081985,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2054",3141981,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2055",3203277,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2056",3265966,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2057",3330145,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2058",3395881,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2059",3463205,
"CAN","GDPLTFORECAST","TOT","MLN_USD","A","2060",3532133,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","1990",224739.846658643,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","1991",192793.503493255,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","1992",180478.991351589,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","1993",178783.51504223,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","1994",183468.383791776,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","1995",194361.979165515,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","1996",202449.625485679,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","1997",201193.062909753,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","1998",200554.678753259,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","1999",203093.207494823,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2000",212477.601013676,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2001",218632.810271197,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2002",222051.972386439,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2003",230043.12176742,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2004",240966.738553508,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2005",256888.712941048,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2006",274984.48787432,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2007",290351.390166156,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2008",297624.210952696,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2009",283769.298108576,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2010",289771.207317507,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2011",294930.259095966,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2012",292804.410571163,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2013",291383.639777002,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2014",299294.917929228,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2015",315420.340662054,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2016",323276.345874126,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2017",338150.989557215,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2018",351016.104867812,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2019",362299.114081443,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2020",369667.7,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2021",376983.5,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2022",384986.4,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2023",393664.7,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2024",402917.3,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2025",412658.5,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2026",422801.2,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2027",433234.9,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2028",443887.7,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2029",454669.3,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2030",465478,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2031",476217.2,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2032",486802,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2033",497170.9,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2034",507281.1,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2035",517122.6,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2036",526716.5,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2037",536156.1,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2038",545496.1,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2039",554804.8,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2040",564168.4,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2041",573665.1,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2042",583264.3,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2043",592950.5,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2044",602685.1,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2045",612424.7,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2046",622130,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2047",631827.7,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2048",641486.5,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2049",651099.1,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2050",660699.5,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2051",670356.6,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2052",680098,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2053",690039.1,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2054",700295.1,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2055",710972.7,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2056",722126.6,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2057",733751.1,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2058",745793.4,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2059",758174,
"CZE","GDPLTFORECAST","TOT","MLN_USD","A","2060",770808.1,
"DNK","GDPLTFORECAST","TOT","MLN_USD","A","1990",169906.6365756,
"DNK","GDPLTFORECAST","TOT","MLN_USD","A","1991",172274.550659419,
"DNK","GDPLTFORECAST","TOT","MLN_USD","A","1992",175645.983541164,
"DNK","GDPLTFORECAST","TOT","MLN_USD","A","1993",175664.706398779,
"DNK","GDPLTFORECAST","TOT","MLN_USD","A","1994",185031.936654964,
"DNK","GDPLTFORECAST","TOT","MLN_USD","A","1995",190634.026615056,
