location_id,location_level,iso3,estimate,location_name,country,region,income_group,pop,Asthma.Inci.1to18,Asthma.Prev.1to18,exac.0to17,exac.18to99,PTB,LBW,COPD_Deaths,COPD_YLLs,AllCause_Deaths,AllCause_YLLs,Absences,TotCV_Deaths,TotResp_Deaths,TotCV_YLLs,TotResp_YLLs,NCD.LRI_Deaths,NCD.LRI_YLDs,NCD.LRI_YLLs,LRI.child_Deaths,LRI.child_YLLs,AllCause_YLDs,TotCV_YLDs,COPD_YLDs,TotResp_YLDs,Diabetes_Deaths,Diabetes_YLDs,Diabetes_YLLs,IHD_Deaths,IHD_YLDs,IHD_YLLs,LRI_Deaths,LRI_YLDs,LRI_YLLs,Stroke_Deaths,Stroke_YLDs,Stroke_YLLs,LC_Deaths,LC_YLDs,LC_YLLs,OthCV_Deaths,OthCV_YLDs,OthCV_YLLs,OthResp_Deaths,OthResp_YLDs,OthResp_YLLs,birth.rate,labor.partic
298,3,ASM,high,American Samoa,American Samoa,East Asia & Pacific,High income,55504.94583680459,1631.3995159302901,6691.07604815169,1160.836626873634,1201.4421254651763,NA,NA,27.88333145571318,610.9259163236817,595.5816718250952,15461.361261545391,NA,199.7739092591286,36.41432830768988,4973.956830345444,836.1405260525139,549.4773191236835,8041.971019441972,13604.451205928292,3.3126910554776905,287.94693936127214,9808.755373066102,498.6731116666282,399.07453819029274,681.5264603464706,66.21779388235542,2014.9872896994925,1618.5470830499153,103.8497660938195,84.9439171266063,2615.4842442463178,27.129373612279625,6.055602425419827,669.3981464556343,64.3070099641747,269.36235634686864,1537.4476274465337,22.81036558818057,6.097206543168714,567.8979890346926,48.45343238106621,204.0765452865022,1270.8517559030163,10.873299249776299,328.50151801441336,284.5191460137231,16.6,NA
298,3,ASM,low,American Samoa,American Samoa,East Asia & Pacific,High income,55504.94583680459,743.0263942384252,3395.2288461263565,1160.836626873634,1201.4421254651763,NA,NA,17.7104726981258,373.3429680265483,493.83109365006464,12734.707171919805,NA,154.44435411614376,23.90028183556315,3757.4591343548195,531.9657200007989,448.0211425996387,4615.487759966621,10987.2995635379,1.6393311705552631,142.56706046040034,5649.2838211705885,283.61558965926685,250.48473855349687,424.58947658062857,43.379540364342645,934.5804080290291,1046.2773347487769,75.61617408831938,40.855116897052156,1856.5699023381937,16.35523258403878,2.295120783009377,384.4486845713481,44.829671224548044,147.9087021090341,1033.142707993045,13.908551459024983,2.3096820242453804,341.15558622189286,18.817877256356596,32.161085427472344,464.87891876043136,3.5853431710992867,118.88833839398629,94.58058933014695,16.6,NA
74,3,AND,central,Andorra,Andorra,Europe & Central Asia,High income,83064.21143528551,137.75754113316188,1055.4942682084663,223.8151001347202,754.958209033944,NA,65.55055404100001,34.400641531030594,426.53000599323366,668.2460110109434,10087.012817136347,NA,206.206289635026,39.27193691871243,2621.1609840642514,505.41488447620526,633.7505693030915,9565.713616506973,9178.873180598275,0.051544083009758386,4.439165530978132,11524.466700532032,577.1668490323664,340.0127475157788,543.5912865051183,5.179793604150685,524.6191260122954,65.96584544280357,100.14150212748639,84.12741447963498,1371.551161814811,37.196137416243126,1.201232140113039,356.29725937840914,53.98436725491634,213.98083624811943,599.1905140537605,42.239482612335266,12.098513448100944,833.3324540503748,52.08042025262327,279.05859830461196,650.4193081956801,4.871295387681833,203.5785389893395,78.8848784829716,7,NA
74,3,AND,high,Andorra,Andorra,Europe & Central Asia,High income,83064.21143528551,196.3367901813627,1353.5994875987897,223.8151001347202,754.958209033944,NA,65.55055404100001,43.56284828214852,556.7933226372339,733.9133429131041,11240.227054905321,NA,232.58412467547458,49.26972739979174,3035.764967828221,651.4017716159328,701.6957696087295,12460.521855114528,10294.206887500528,0.07500184907149493,6.462501691860127,14939.27275006622,765.4692422742369,429.5479993698728,685.6365953139833,6.478776556361653,751.4269819062595,87.13655715536626,117.03618912171153,117.79204484839121,1651.3959787905446,45.85027746067837,1.9882073944048195,465.8545769058999,63.21011511845547,277.39783826108624,733.0252664162645,53.81474218016965,18.689332912325188,1071.07383607468,69.69122328744291,440.82686969950066,909.6419145575813,8.371293289603646,306.6015124367684,136.80087697084468,7,NA
74,3,AND,low,Andorra,Andorra,Europe & Central Asia,High income,83064.21143528551,92.11812455670366,776.419010835317,223.8151001347202,754.958209033944,NA,65.55055404100001,26.022814847406615,312.9817611200052,605.7036964716573,9060.742094814124,NA,181.79194445926126,30.384476166469682,2256.5070371187344,381.4737644494688,568.2769649172566,7092.009706125838,8171.557332056974,0.03320526382156802,2.865576446983582,8579.970594632665,413.0747915631983,260.56214858777236,419.1574216505451,4.117488508164351,340.0207944171512,49.02369375512458,84.98872665148919,56.28776050508568,1126.287625970578,26.623282897774466,0.6396102005794884,245.67918097819162,45.53968257674525,152.00574369770877,482.58824483977435,32.76936146713364,7.120418186396211,639.2202653406848,34.46961721780362,117.29032690972329,391.1967018337788,1.37129748576002,100.55556554191061,20.968879995098526,7,NA
168,3,AGO,central,Angola,Angola,Sub-Saharan Africa,Lower middle income,30138521.377268467,957.6136470320679,3519.142388408461,2529.7669399768724,1242.9087788046968,475.34130268096925,617.3857220299999,7.410126419207103,161.47919157421953,336.06268307241214,10772.10046450921,379688.2674581875,70.0980990101292,11.369440462273069,1685.652392986663,275.7900967754936,191.40559690808695,3118.190158782601,4972.57661806373,26.666208967864886,2318.8181677346483,4888.883593651074,119.60264262747644,150.06787129640915,214.42286938562822,7.708320480783751,377.93095084455445,181.47536753656317,29.109108384401424,17.26351482801761,692.2102724630489,19.168072288749578,2.8315866615190455,509.6665677428486,23.833788661484874,50.89429328340924,561.4651387075762,3.7503458878984444,0.8712428457436763,101.60055438846649,17.155201964242906,51.444834516049596,431.976981816038,3.959314043065966,64.35499808921907,114.3109052012741,39.725,77.68
168,3,AGO,high,Angola,Angola,Sub-Saharan Africa,Lower middle income,30138521.377268467,1354.2313424441504,4850.50899400989,2529.7669399768724,1242.9087788046968,475.34130268096925,617.3857220299999,10.453639488275979,229.13289024372438,383.5842564046057,12474.414624586152,379688.2674581875,83.26066343751116,15.345844871844294,2040.2717664977636,371.1028749992751,223.63068885686258,4050.980057390198,5897.682540753966,35.008940156352345,3046.3754015043332,6362.4545605182975,157.5668274057975,192.37699364289398,268.5231723063542,10.490779003768305,545.2849276626476,250.50527145873926,36.50490216166547,24.562910187954763,882.1607190062531,25.357211590072957,4.408701992883651,691.3485168531478,29.779117703200452,66.7667036356206,713.6479748806784,5.040173618437337,1.4601716817487251,138.30288695831436,26.005349066066422,82.69316487741708,677.7246839742961,6.189001205983371,97.12640271301923,173.74653395361133,39.725,77.68
168,3,AGO,low,Angola,Angola,Sub-Saharan Africa,Lower middle income,30138521.377268467,637.3414750063932,2449.3168712963716,2529.7669399768724,1242.9087788046968,475.34130268096925,617.3857220299999,5.449226722604462,115.676230965407,291.18215467025016,9201.27462421857,379688.2674581875,58.32410465269409,8.642848041535428,1373.8641565211349,206.77762010722017,161.88928308889427,2326.807136965299,4141.428941888469,19.655777544809656,1709.030811320348,3642.9553177864245,86.69538517190558,112.90382339720479,165.50936433398758,5.455899244841723,248.42469657848162,126.16778289754045,22.854414096258495,11.389179467498145,531.9102313988453,14.288734939448464,1.6580798623624813,369.5838372344155,18.724900195427317,36.0521868443029,431.0599954808465,2.7155953391438494,0.4441018680211404,72.58245608985345,8.30505486241939,20.196504154682124,186.2292796577799,1.7296268801485608,31.5835934654189,54.87527644893686,39.725,77.68
105,3,ATG,central,Antigua and Barbuda,Antigua and Barbuda,Latin America & Caribbean,High income,88489.34891948712,773.272777914305,3048.8873070755067,1082.0186369222406,922.3741568520636,112.87311309337615,176.36098433955,8.50146641029097,132.75839588239813,604.6126451905735,12105.949576593142,NA,209.95729832279528,13.041291678150117,3614.9722013912437,232.90871748788186,557.6345373583036,6949.243428080508,10428.417740857229,1.8806340397414105,163.22817319835667,8820.582943146868,421.07630807981263,139.08195941699026,269.32664600215634,43.996853864992076,850.751755208036,833.8960880773318,83.14182950265793,74.3197147810749,1382.3509169817082,34.281218606971734,2.929084149979779,539.7823043088121,64.92846895824776,116.32022137654413,1138.0770050420015,8.943227585014679,2.035947473344413,198.75966319195462,61.88699986188959,230.43637192219362,1094.5442793675343,4.539825267859147,130.24468658516608,100.15032160548373,11.485,NA
105,3,ATG,high,Antigua and Barbuda,Antigua and Barbuda,Latin America & Caribbean,High income,88489.34891948712,1084.6395366274812,4094.2465435409586,1082.0186369222406,922.3741568520636,112.87311309337615,176.36098433955,10.003153408785556,160.79370542728094,637.8985360914786,12840.081506157288,NA,226.87715328980894,15.19643019541422,3961.131625581587,277.68095238886576,593.6132904910384,9001.786706739616,11172.413067811778,2.71239689344256,235.66445462304227,11487.184321178205,565.3191092486787,178.88253887064246,352.4919789279966,51.80283086283803,1223.7896897058295,995.0767525752368,92.6047477630222,104.82568151511454,1569.7601346586177,40.30672453467409,4.551596041041754,661.8196740035281,73.49190112337598,151.8471582223489,1309.9884247404652,10.681940659668589,3.202458939456738,239.91681392506953,73.58714462135676,356.68206813466566,1331.1164522557056,5.991856709379741,196.49589026459796,132.87405999126628,11.485,NA
